PrintLot,ProductBatch,SourceBottleWorkOrder,WorkOrder,ProductionDate,Shift,MachineId,PrintToolId,BottleId,ColorCount,ColorsUsed,Characteristic,Class,AQL,Standard,InspectionLevel,Frequency,Equipment,LotSize,CodeLetter,SampleSize,AcceptanceNumber,RejectionNumber,DefectsFound,LotDecision,InspectionDateTime,Inspector
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1026,WO-12295,2025-07-20,SHIFT 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-002, COR-006",Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,123,L,200,5,6,0,Approved,2025-07-20 08:50:42.919,Beatriz Costa
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1026,WO-12295,2025-07-20,Shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-002, COR-006",Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,123,L,200,5,6,0,Approved,2025-07-20 09:17:46.395,Diogo Ferreira
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1026,WO-12295,2025-07-20,Shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-002, COR-006",Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,123,L,200,10,11,1,Approved,2025-07-20 07:42:00.369,Ana Silva
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1026,WO-12295,2025-07-20,Shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-002, COR-006",Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,123,L,200,10,11,2,Approved,2025-07-20 05:52:39.230,Beatriz Costa
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1027,WO-12296,2025-07-21,Shift 2,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-003, COR-007",Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,7760,L,200,5,6,3,Approved,2025-07-21 22:53:15.240,Elena Santos
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1027,WO-12296,2025-07-21,Shift 2,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-003, COR-007",Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,7760,L,200,10,11,1,Approved,2025-07-22 00:59:38.796,Carlos Mendes
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1027,WO-12296,2025-07-21,Shift 2,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-003, COR-007",Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,7760,L,200,10,11,0,Approved,2025-07-21 23:07:32.108,Beatriz Costa
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1027,WO-12296,2025-07-21,Shift 2,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-003, COR-007",Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,7760,L,200,0,1,0,Approved,2025-07-21 21:35:06.863,Beatriz Costa
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1028,WO-12297,2025-07-22,Shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-006, COR-005",Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,5190,L,200,5,6,0,Approved,2025-07-22 09:51:35.861,Diogo Ferreira
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1028,WO-12297,2025-07-22,Shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-006, COR-005",Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,5190,L,200,10,11,1,Approved,2025-07-22 04:47:01.812,Diogo Ferreira
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1028,WO-12297,2025-07-22,Shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-006, COR-005",Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,5190,L,200,10,11,0,Approved,2025-07-22 05:11:02.304,Carlos Mendes
LOTE-SK-M-SOP-007-2015,LOTE-M-SOP-007-2015,WO-1028,WO-12297,2025-07-22,Shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-006, COR-005",Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),5190,L,200,0,1,0,Approved,2025-07-22 13:08:56.555,Diogo Ferreira
LOTE-SK-M-SOP-001-2016,LOTE-M-SOP-001-2016,WO-1029,WO-12298,2025-07-23,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-005,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,6504,L,200,5,6,0,Approved,2025-07-23 11:35:46.804,Ana Silva
LOTE-SK-M-SOP-001-2016,LOTE-M-SOP-001-2016,WO-1029,WO-12298,2025-07-23,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-005,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,6504,L,200,5,6,0,Approved,2025-07-23 18:24:44.771,Ana Silva
LOTE-SK-M-SOP-001-2016,LOTE-M-SOP-001-2016,WO-1029,WO-12298,2025-07-23,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-005,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,6504,L,200,10,11,1,Approved,2025-07-23 19:09:59.324,Elena Santos
LOTE-SK-M-SOP-001-2016,LOTE-M-SOP-001-2016,WO-1029,WO-12298,2025-07-23,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-005,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,6504,L,200,10,11,0,Approved,2025-07-23 12:34:52.381,Ana Silva
LOTE-SK-M-SOP-001-2016,LOTE-M-SOP-001-2016,WO-1029,WO-12298,2025-07-23,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-005,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,6504,L,200,10,11,3,Approved,2025-07-23 14:25:18.693,Diogo Ferreira
LOTE-SK-M-SOP-001-2016,LOTE-M-SOP-001-2016,WO-1029,WO-12298,2025-07-23,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-005,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),6504,L,200,0,1,0,Approved,2025-07-23 10:40:37.933,Diogo Ferreira
LOTE-SK-M-SOP-007-2020,LOTE-M-SOP-007-2020,WO-1035,WO-12299,2025-07-27,Shift 3,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-006,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,5959,L,200,5,6,0,Approved,2025-07-27 02:23:13.240,Beatriz Costa
LOTE-SK-M-SOP-007-2020,LOTE-M-SOP-007-2020,WO-1035,WO-12299,2025-07-27,Shift 3,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-006,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,5959,L,200,5,6,1,Approved,2025-07-27 06:54:54.220,Ana Silva
LOTE-SK-M-SOP-007-2020,LOTE-M-SOP-007-2020,WO-1035,WO-12299,2025-07-27,Shift 3,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-006,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,5959,L,200,10,11,0,Approved,2025-07-27 09:05:10.694,Ana Silva
LOTE-SK-M-SOP-007-2020,LOTE-M-SOP-007-2020,WO-1036,WO-12300,2025-07-27,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-003,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,5992,L,200,5,6,0,Approved,2025-07-28 01:22:29.685,Elena Santos
LOTE-SK-M-SOP-007-2020,LOTE-M-SOP-007-2020,WO-1036,WO-12300,2025-07-27,  Shift 2  ,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-003,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,5992,L,200,5,6,1,Approved,2025-07-28 02:22:45.929,Elena Santos
LOTE-SK-M-SOP-007-2020,LOTE-M-SOP-007-2020,WO-1036,WO-12300,2025-07-27,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-003,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,5992,L,200,5,6,0,Approved,2025-07-28 00:05:48.205,Elena Santos
LOTE-SK-M-SOP-007-2020,LOTE-M-SOP-007-2020,WO-1036,WO-12300,2025-07-27,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-003,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,5992,L,200,10,11,4,Approved,2025-07-28 08:39:29.724,Ana Silva
LOTE-SK-M-SOP-007-2020,LOTE-M-SOP-007-2020,WO-1036,WO-12300,2025-07-27,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-003,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,5992,L,200,10,11,2,Approved,2025-07-27 23:27:06.382,Carlos Mendes
LOTE-SK-M-SOP-007-2020,LOTE-M-SOP-007-2020,WO-1036,WO-12300,2025-07-27,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-003,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),5992,L,200,0,1,0,Approved,2025-07-28 06:40:01.518,Elena Santos
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1040,WO-12301,2025-07-30,SHIFT 1,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-008,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,3548,L,200,5,6,0,Approved,2025-07-30 21:05:07.000,Carlos Mendes
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1040,WO-12301,2025-07-30,Shift 1,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-008,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,3548,L,200,10,11,1,Approved,2025-07-30 13:33:01.135,Elena Santos
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1040,WO-12301,2025-07-30,Shift 1,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-008,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,3548,L,200,10,11,2,Approved,2025-07-31 03:25:09.149,Diogo Ferreira
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1040,WO-12301,2025-07-30,Shift 1,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-008,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),3548,L,200,0,1,0,Approved,2025-07-30 18:30:36.524,Elena Santos
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1040,WO-12301,2025-07-30,Shift 1,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-008,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,3548,L,200,0,1,0,Approved,2025-07-30 17:52:48.264,Ana Silva
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1041,WO-12302,2025-07-31,Shift 3,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-003,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,8549,L,200,5,6,0,Approved,2025-07-31 06:56:45.384,Carlos Mendes
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1041,WO-12302,2025-07-31,Shift 3,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-003,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,8549,L,200,5,6,0,Approved,2025-07-31 13:43:37.966,Ana Silva
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1041,WO-12302,2025-07-31,Shift 3,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-003,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,8549,L,200,5,6,3,Approved,2025-07-31 02:52:17.614,Beatriz Costa
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1041,WO-12302,2025-07-31,Shift 3,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-003,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,8549,L,200,10,11,1,Approved,2025-07-31 00:57:49.307,Carlos Mendes
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1041,WO-12302,2025-07-31,Shift 3,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-003,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,8549,L,200,10,11,4,Approved,2025-07-31 11:45:41.511,Beatriz Costa
LOTE-SK-M-SOP-001-2022,LOTE-M-SOP-001-2022,WO-1041,WO-12302,2025-07-31,Shift 3,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-003,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,8549,L,200,10,11,1,Approved,2025-07-31 15:07:21.093,Beatriz Costa
LOTE-SK-M-SOP-007-2031,LOTE-M-SOP-007-2031,WO-1055,WO-12307,2025-08-10,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-005,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,4664,L,200,5,6,0,Approved,2025-08-11 05:00:59.785,Ana Silva
LOTE-SK-M-SOP-007-2031,LOTE-M-SOP-007-2031,WO-1055,WO-12307,2025-08-10,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-005,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,4664,L,200,5,6,0,Approved,2025-08-10 23:47:18.867,Elena Santos
LOTE-SK-M-SOP-007-2031,LOTE-M-SOP-007-2031,WO-1055,WO-12307,2025-08-10,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-005,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,4664,L,200,10,11,2,Approved,2025-08-11 00:11:04.300,Beatriz Costa
LOTE-SK-M-SOP-007-2031,LOTE-M-SOP-007-2031,WO-1055,WO-12307,2025-08-10,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-005,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,4664,L,200,10,11,0,Approved,2025-08-11 05:43:21.835,Elena Santos
LOTE-SK-M-SOP-007-2031,LOTE-M-SOP-007-2031,WO-1055,WO-12307,2025-08-10,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-005,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),4664,L,200,0,1,0,Approved,2025-08-11 06:10:56.663,Elena Santos
LOTE-SK-M-SOP-007-2031,LOTE-M-SOP-007-2031,WO-1055,WO-12307,2025-08-10,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-005,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,4664,L,200,0,1,0,Approved,2025-08-11 01:57:09.303,Diogo Ferreira
LOTE-SK-M-SOP-007-2031,LOTE-M-SOP-007-2031,WO-1056,WO-12308,2025-08-10,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-004,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,4356,L,200,5,6,1,Approved,2025-08-11 00:12:03.366,Carlos Mendes
LOTE-SK-M-SOP-007-2031,LOTE-M-SOP-007-2031,WO-1056,WO-12308,2025-08-10,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-004,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,4356,L,200,10,11,4,Approved,2025-08-10 21:49:57.138,Diogo Ferreira
LOTE-SK-M-SOP-007-2031,LOTE-M-SOP-007-2031,WO-1056,WO-12308,2025-08-10,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-004,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),4356,L,200,0,1,0,Approved,2025-08-11 00:43:32.272,Beatriz Costa
LOTE-SK-M-SOP-007-2031,LOTE-M-SOP-007-2031,WO-1056,WO-12308,2025-08-10,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-004,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,4356,L,200,0,1,0,Approved,2025-08-10 17:01:58.610,Ana Silva
LOTE-SK-M-SOP-007-2035,LOTE-M-SOP-007-2035,WO-1062,WO-12311,2025-08-15,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-001,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,6465,L,200,5,6,0,Approved,2025-08-16 09:25:31.632,Beatriz Costa
LOTE-SK-M-SOP-007-2035,LOTE-M-SOP-007-2035,WO-1062,WO-12311,2025-08-15,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-001,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,6465,L,200,5,6,0,Approved,2025-08-15 17:50:08.082,Ana Silva
LOTE-SK-M-SOP-007-2035,LOTE-M-SOP-007-2035,WO-1062,WO-12311,2025-08-15,SHIFT 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-001,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),6465,L,200,0,1,0,Approved,2025-08-15 23:44:10.749,Elena Santos
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1064,WO-12312,2025-08-16,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-004,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,4307,L,200,5,6,0,Approved,2025-08-16 10:24:08.721,Diogo Ferreira
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1064,WO-12312,2025-08-16,SHIFT 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-004,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),4307,L,200,0,1,0,Approved,2025-08-16 12:25:47.127,Ana Silva
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1065,WO-12313,2025-08-17,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-007,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,6511,L,200,5,6,0,Approved,2025-08-17 19:28:51.427,Elena Santos
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1065,WO-12313,2025-08-17,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-007,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,6511,L,200,5,6,1,Approved,2025-08-17 15:02:25.543,Diogo Ferreira
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1065,WO-12313,2025-08-17,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-007,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,6511,L,200,10,11,1,Approved,2025-08-17 20:12:35.431,Diogo Ferreira
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1065,WO-12313,2025-08-17,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-007,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,6511,L,200,10,11,5,Approved,2025-08-17 10:09:49.025,Elena Santos
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1066,WO-12314,2025-08-17,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,2889,L,200,5,6,0,Approved,2025-08-17 21:28:10.262,Beatriz Costa
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1066,WO-12314,2025-08-17,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,2889,L,200,10,11,1,Approved,2025-08-17 22:11:07.480,Ana Silva
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1066,WO-12314,2025-08-17,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,2889,L,200,10,11,0,Approved,2025-08-18 01:44:53.757,Beatriz Costa
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1066,WO-12314,2025-08-17,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,2889,L,200,10,11,4,Approved,2025-08-18 02:53:43.067,Diogo Ferreira
LOTE-SK-M-SOP-001-2037,LOTE-M-SOP-001-2037,WO-1066,WO-12314,2025-08-17,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,2889,L,200,0,1,0,Approved,2025-08-18 00:52:21.076,Diogo Ferreira
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1076,WO-12318,2025-08-25,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-002,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,6802,L,200,5,6,0,Approved,2025-08-25 21:49:41.993,Beatriz Costa
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1076,WO-12318,2025-08-25,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-002,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,6802,L,200,5,6,3,Approved,2025-08-26 01:50:28.952,Carlos Mendes
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1076,WO-12318,2025-08-25,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-002,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,6802,L,200,10,11,6,Approved,2025-08-25 15:15:43.307,Beatriz Costa
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1076,WO-12318,2025-08-25,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-002,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,6802,L,200,10,11,2,Approved,2025-08-25 19:43:59.640,Elena Santos
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1076,WO-12318,2025-08-25,shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-002,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,6802,L,200,10,11,3,Approved,2025-08-25 20:12:57.830,Ana Silva
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1076,WO-12318,2025-08-25,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-002,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,6802,L,200,0,1,0,Approved,2025-08-26 01:51:14.456,Ana Silva
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1077,WO-12319,2025-08-26,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-001,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,4623,L,200,5,6,0,Approved,2025-08-26 06:57:11.239,Ana Silva
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1077,WO-12319,2025-08-26,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-001,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,4623,L,200,5,6,0,Approved,2025-08-26 12:39:02.708,Beatriz Costa
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1077,WO-12319,2025-08-26,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-001,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,4623,L,200,10,11,2,Approved,2025-08-26 07:32:15.488,Ana Silva
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1077,WO-12319,2025-08-26,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-001,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),4623,L,200,0,1,0,Approved,2025-08-26 07:55:16.174,Carlos Mendes
LOTE-SK-M-SOP-007-2041,LOTE-M-SOP-007-2041,WO-1077,WO-12319,2025-08-26,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-001,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,4623,L,200,0,1,0,Approved,2025-08-26 11:36:14.916,Elena Santos
LOTE-SK-M-SOP-007-2043,LOTE-M-SOP-007-2043,WO-1081,WO-12323,2025-08-28,Shift 3,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-001,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,4306,L,200,5,6,1,Approved,2025-08-28 09:35:11.070,Ana Silva
LOTE-SK-M-SOP-007-2043,LOTE-M-SOP-007-2043,WO-1081,WO-12323,2025-08-28,Shift 3,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-001,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,4306,L,200,10,11,2,Approved,2025-08-28 04:45:21.190,Ana Silva
