SalesOrderId,Date,CustomerId,ProductFamily,Process,ProductId,WorkOrder,LotId,MachineId,ShippedQty,UnitPriceBRL,TotalValueBRL
SO-10182,2025-12-20,CUST-014,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1239,2550421010123942,ISBM-001,5384,0.2079,1119.33
SO-10183,2025-12-22,CUST-011,Bottle,Blow Molding,FR-007-PP-350,WO-1240,2550511010124043,ISBM-001,8977,0.2807,2519.84
SO-10184,2025-12-25,CUST-010,Bottle,BLOW MOLDING,FR-001-HDPE-PCR-300,WO-1242,2550731010124245,ISBM-001,4031,0.2997,1208.09
SO-10185,2025-12-18,CUST-005,Bottle,Blow Molding,FR-001-HDPE-300,WO-1243,2550711010124346,ISBM-001,5358,0.1998,1070.53
SO-10186,2025-12-20,CUST-004,Bottle,Blow Molding,FR-007-PVC-350,WO-1244,2551131010124447,ISBM-001,5176,0.2758,1427.54
SO-10187,2025-12-17,CUST-008,Bottle,Blow Molding,FR-001-rPET-300,WO-1245,2551121010124548,ISBM-001,3743,0.1346,503.81
SO-10188,2025-12-27,CUST-004,Bottle,Blow Molding,FR-001-rPET-300,WO-1246,2551231010124649,ISBM-001,4114,0.1717,706.37
SO-10189,2025-12-22,CUST-012,Bottle,Blow Molding,FR-001-rPET-300,WO-1247,2551221010124750,ISBM-001,4995,0.3063,1529.97
SO-10190,2025-12-18,CUST-011,Bottle,Blow Molding,FR-007-PVC-350,WO-1248,2551311010124851,ISBM-001,4111,0.2116,869.89
SO-10191,2025-12-22,CUST-002,Bottle,Blow Molding,FR-007-PVC-350,WO-1249,2551331010124952,ISBM-001,6349,0.2303,1462.17
SO-10192,2025-12-29,CUST-008,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1250,2551411010125053,ISBM-001,6890,0.3242,2233.74
SO-10193,2025-12-27,CUST-014,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1251,2551511010125154,ISBM-001,3291,0.1756,577.9
SO-10194,2025-12-31,CUST-012,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1252,2551521010125255,ISBM-001,10670,0.2553,2724.05
SO-10195,2025-12-27,CUST-011,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1255,2552111010125558,ISBM-001,6631,0.3217,2133.19
SO-10196,2025-12-29,CUST-008,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1256,2552131010125659,ISBM-001,4835,0.1228,593.74
SO-10197,2025-12-27,CUST-013,Bottle,BLOW MOLDING,FR-001-HDPE-PCR-300,WO-1257,2552221010125760,ISBM-001,4486,0.1491,668.86
SO-10198,2026-01-01,CUST-009,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1259,2552321010125962,ISBM-001,9181,0.2747,2522.02
SO-10199,2026-01-04,CUST-011,Bottle,Blow Molding,FR-001-HDPE-300,WO-1260,2552411010126063,ISBM-001,7531,0.1969,1482.85
SO-10200,2026-01-02,CUST-014,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1261,2552511010126164,ISBM-001,7489,0.0832,623.08
SO-10201,2025-12-28,CUST-013,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1262,2552631010126265,ISBM-001,4247,0.3246,1378.58
SO-10202,2025-12-30,CUST-005,Bottle,Blow Molding,FR-007-PVC-350,WO-1263,2552621010126366,ISBM-001,5731,0.0954,546.74
SO-10203,2026-01-03,CUST-002,Bottle,Blow Molding,FR-001-rPET-300,WO-1265,2501111010126568,ISBM-001,2708,0.2981,807.25
SO-10204,2026-01-11,CUST-013,Bottle,Blow Molding,FR-001-rPET-300,WO-1267,2501221010126770,ISBM-001,5884,0.1071,630.18
SO-10205,2026-01-11,CUST-001,Bottle,BLOW MOLDING,FR-001-HDPE-300,WO-1268,2501311010126871,ISBM-001,3156,0.1227,387.24
SO-10206,2026-01-07,CUST-006,Bottle,blow molding,FR-007-PVC-350,WO-1270,2601511010127073,ISBM-001,2950,0.2695,795.03
SO-10207,2026-01-04,CUST-009,Bottle,Blow Molding,FR-007-PVC-350,WO-1271,2601521010127174,ISBM-001,4340,0.1479,641.89
SO-10208,2026-01-14,CUST-010,Bottle,Blow Molding,FR-007-HDPE-PCR-350,WO-1275,2602131010127578,ISBM-001,3789,0.1197,453.54
SO-10209,2026-01-09,CUST-012,Bottle,Blow Molding,FR-001-HDPE-300,WO-1278,2602331010127881,ISBM-001,7404,0.1758,1301.62
SO-10210,2026-01-17,CUST-006,Bottle,Blow Molding,FR-001-HDPE-300,WO-1279,2602431010127982,ISBM-001,7202,0.1395,1004.68
SO-10211,2026-01-12,CUST-003,Bottle,Blow Molding,FR-001-HDPE-300,WO-1280,2602431010128083,ISBM-001,8919,0.2292,2044.23
SO-10212,2026-01-15,CUST-010,Bottle,Blow Molding,FR-001-HDPE-300,WO-1281,2602521010128184,ISBM-001,4671,0.1489,695.51
SO-10213,2026-01-14,CUST-007,Bottle,BLOW MOLDING,FR-007-PP-PCR-350,WO-1284,2603111010128487,ISBM-001,3779,0.2637,996.52
SO-10214,2026-01-19,CUST-013,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1285,2603231010128588,ISBM-001,5424,0.2077,1126.56
SO-10215,2026-01-19,CUST-002,Bottle,Blow Molding,FR-001-HDPE-300,WO-1286,2603221010128689,ISBM-001,5253,0.3347,1758.18
SO-10216,2026-01-15,CUST-003,Bottle,Blow Molding,FR-001-HDPE-300,WO-1287,2603311010128790,ISBM-001,2852,0.3214,916.63
SO-10217,2026-01-20,CUST-002,Bottle,Blow Molding,FR-001-HDPE-300,WO-1288,2603321010128891,ISBM-001,6315,0.2261,1427.82
SO-10218,2026-01-19,CUST-014,Bottle,Blow Molding,FR-007-PP-350,WO-1289,2603421010128992,ISBM-001,2548,0.2969,756.5
SO-10219,2026-01-23,CUST-008,Bottle,Blow Molding,FR-001-rPET-300,WO-1295,2604121010129598,ISBM-001,7325,0.1203,881.2
SO-10220,2026-01-28,CUST-002,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1296,2604221010129699,ISBM-001,6799,0.3224,2192.0
SO-10221,2026-01-26,CUST-005,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1298,2604431010129802,ISBM-001,5438,0.2715,1476.42
SO-10222,2026-01-30,CUST-010,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1300,2604521010130004,ISBM-001,2309,0.1668,385.14
SO-10223,2026-01-27,CUST-006,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1301,2604611010130105,ISBM-001,4958,0.1759,872.11
SO-10224,2026-01-29,CUST-005,Bottle,Blow Molding,FR-001-rPET-300,WO-1302,2604711010130206,ISBM-001,3168,0.207,655.78
SO-10225,2026-01-30,CUST-008,Bottle,Blow Molding,FR-001-rPET-300,WO-1303,2605131010130307,ISBM-001,5333,0.2616,1395.11
SO-10226,2026-02-02,CUST-009,Bottle,Blow Molding,FR-001-rPET-300,WO-1304,2605121010130408,ISBM-001,5277,0.2544,1342.47
SO-10227,2026-02-07,CUST-005,Bottle,Blow Molding,FR-007-HDPE-PCR-350,WO-1305,2605211010130509,ISBM-001,5387,0.3292,1773.4
SO-10228,2026-01-31,CUST-002,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1306,2605331010130610,ISBM-001,3752,0.2018,757.15
SO-10229,2026-01-30,CUST-002,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1307,2605331010130711,ISBM-001,9600,0.0883,847.68
SO-10230,2026-02-07,CUST-005,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1308,2605421010130812,ISBM-001,6194,0.3279,2031.01
SO-10231,2026-02-12,CUST-012,Bottle,Blow Molding,FR-007-rPET-350,WO-1311,2605711010131115,ISBM-001,6701,0.1334,893.91
SO-10232,2026-02-12,CUST-006,Bottle,Blow Molding,FR-007-PETG-350,WO-1312,2606131010131216,ISBM-001,5174,0.3165,1637.57
SO-10233,2026-02-13,CUST-010,Bottle,Blow Molding,FR-007-PETG-350,WO-1314,2606211010131418,ISBM-001,3104,0.1748,542.58
SO-10234,2026-02-06,CUST-006,Bottle,Blow Molding,FR-007-PVC-350,WO-1315,2606231010131519,ISBM-001,4551,0.3015,1372.13
SO-10235,2026-02-11,CUST-012,Bottle,BLOW MOLDING,FR-007-PVC-350,WO-1316,2606321010131620,ISBM-001,5890,0.3204,1887.16
SO-10236,2026-02-08,CUST-006,Bottle,Blow Molding,FR-007-PVC-350,WO-1317,2606431010131721,ISBM-001,10827,0.1722,1864.41
SO-10237,2026-02-16,CUST-013,Bottle,Blow Molding,FR-007-HDPE-350,WO-1318,2606531010131822,ISBM-001,3432,0.1218,418.02
SO-10238,2026-02-11,CUST-003,Bottle,blow molding,FR-007-HDPE-350,WO-1319,2606521010131923,ISBM-001,3301,0.2816,929.56
SO-10239,2026-02-10,CUST-013,Bottle,Blow Molding,FR-001-rPET-300,WO-1320,2606611010132024,ISBM-001,4617,0.3169,1463.13
SO-10240,2026-02-10,CUST-009,Bottle,blow molding,FR-001-HDPE-PCR-300,WO-1322,2606721010132226,ISBM-001,7013,0.1928,1352.11
SO-10241,2026-02-19,CUST-003,Bottle,BLOW MOLDING,FR-007-PVC-350,WO-1323,2607111010132327,ISBM-001,4041,0.2498,1009.44
SO-10242,2026-02-14,CUST-001,Bottle,Blow Molding,FR-007-PVC-350,WO-1324,2607121010132428,ISBM-001,1595,0.319,508.81
SO-10243,2026-02-22,CUST-009,Bottle,Blow Molding,FR-007-PVC-350,WO-1325,2607211010132529,ISBM-001,2560,0.2991,765.7
SO-10244,2026-02-18,CUST-013,Bottle,Blow Molding,FR-001-HDPE-300,WO-1326,2607311010132630,ISBM-001,5620,0.3372,1895.06
SO-10245,2026-02-18,CUST-014,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1327,2607431010132731,ISBM-001,3710,0.3026,1122.65
SO-10246,2026-02-15,CUST-013,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1328,2607421010132832,ISBM-001,6128,0.1764,1080.98
SO-10247,2026-02-16,CUST-006,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1330,2607631010133034,ISBM-001,5229,0.3264,1706.75
SO-10248,2026-02-17,CUST-005,Bottle,  Blow Molding  ,FR-007-PP-PCR-350,WO-1331,2607621010133135,ISBM-001,7766,0.0984,764.17
SO-10249,2026-02-26,CUST-010,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1332,2607711010133236,ISBM-001,6577,0.1281,842.51
SO-10250,2026-02-26,CUST-013,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1333,2608131010133337,ISBM-001,4074,0.29,1181.46
SO-10251,2026-02-24,CUST-012,Bottle,blow molding,FR-007-PP-PCR-350,WO-1334,2608121010133438,ISBM-001,5438,0.1278,694.98
SO-10252,2026-02-28,CUST-012,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1335,2608211010133539,ISBM-001,4628,0.2611,1208.37
SO-10253,2026-02-23,CUST-014,Bottle,Blow Molding,FR-007-PETG-350,WO-1336,2608331010133640,ISBM-001,5000,0.2096,1048.0
SO-10254,2026-03-01,CUST-011,Bottle,Blow Molding,FR-007-PETG-350,WO-1337,2608321010133741,ISBM-001,2759,0.1676,462.41
SO-10255,2026-03-02,CUST-006,Bottle,Blow Molding,FR-007-PETG-350,WO-1338,2608411010133842,ISBM-001,6192,0.2037,1261.31
SO-10256,2026-02-25,CUST-001,Bottle,Blow Molding,FR-001-HDPE-300,WO-1339,2608431010133943,ISBM-001,5490,0.2817,1546.53
SO-10257,2026-02-27,CUST-011,Bottle,Blow Molding,FR-001-HDPE-300,WO-1340,2608521010134044,ISBM-001,4072,0.119,484.57
SO-10258,2026-02-25,CUST-011,Bottle,Blow Molding,FR-007-HDPE-350,WO-1341,2608621010134145,ISBM-001,2769,0.2453,679.24
SO-10259,2026-03-02,CUST-013,Bottle,Blow Molding,FR-001-HDPE-300,WO-1342,2608731010134246,ISBM-001,6917,0.2858,1976.88
SO-10260,2026-02-27,CUST-002,Bottle,Blow Molding,FR-001-rPET-300,WO-1343,2608721010134347,ISBM-001,3787,0.2424,917.97
SO-10261,2026-03-03,CUST-008,Bottle,Blow Molding,FR-001-rPET-300,WO-1344,2609111010134448,ISBM-001,5691,0.0846,481.46
SO-10262,2026-03-05,CUST-014,Bottle,blow molding,FR-001-rPET-300,WO-1345,2609131010134549,ISBM-001,3477,0.1155,401.59
SO-10263,2026-02-26,CUST-004,Bottle,Blow Molding,FR-001-rPET-300,WO-1346,2609221010134650,ISBM-001,8778,0.1012,888.33
SO-10264,2026-03-03,CUST-008,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1347,2609311010134751,ISBM-001,8206,0.1591,1305.57
SO-10265,2026-02-27,CUST-006,Bottle,  Blow Molding  ,FR-001-HDPE-PCR-300,WO-1348,2609411010134852,ISBM-001,5748,0.2799,1608.87
SO-10266,2026-03-03,CUST-004,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1349,2609421010134953,ISBM-001,1582,0.3347,529.5
SO-10267,2026-03-02,CUST-004,Bottle,Blow Molding,FR-007-PETG-350,WO-1350,2609521010135054,ISBM-001,1944,0.1607,312.4
SO-10268,2026-03-11,CUST-013,Bottle,blow molding,FR-007-PETG-350,WO-1351,2609611010135155,ISBM-001,6437,0.2007,1291.91
SO-10269,2026-03-07,CUST-010,Bottle,Blow Molding,FR-007-PETG-350,WO-1352,2609711010135256,ISBM-001,7776,0.3084,2398.12
SO-10270,2026-03-06,CUST-001,Bottle,Blow Molding,FR-007-PP-350,WO-1353,2609731010135357,ISBM-001,3003,0.2879,864.56
SO-10271,2026-03-12,CUST-011,Bottle,Blow Molding,FR-007-PP-350,WO-1354,2610121010135458,ISBM-001,3100,0.1097,340.07
SO-10272,2026-03-06,CUST-001,Bottle,Blow Molding,FR-007-PP-350,WO-1355,2610231010135559,ISBM-001,5220,0.2362,1232.96
SO-10273,2026-03-07,CUST-006,Bottle,Blow Molding,FR-007-rPET-350,WO-1356,2610221010135660,ISBM-001,4311,0.0946,407.82
SO-10274,2026-03-13,CUST-008,Bottle,Blow Molding,FR-007-rPET-350,WO-1357,2610311010135761,ISBM-001,3517,0.0882,310.2
SO-10275,2026-03-11,CUST-014,Bottle,Blow Molding,FR-001-rPET-300,WO-1358,2610431010135862,ISBM-001,5648,0.3317,1873.44
SO-10276,2026-03-08,CUST-009,Bottle,Blow Molding,FR-001-rPET-300,WO-1359,2610421010135963,ISBM-001,3523,0.2108,742.65
SO-10277,2026-03-15,CUST-011,Bottle,Blow Molding,FR-001-rPET-300,WO-1360,2610531010136064,ISBM-001,1863,0.0941,175.31
SO-10278,2026-03-14,CUST-010,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1361,2610631010136165,ISBM-001,3065,0.1995,611.47
SO-10279,2026-03-11,CUST-002,Bottle,blow molding,FR-001-HDPE-PCR-300,WO-1362,2610621010136266,ISBM-001,5335,0.3266,1742.41
SO-10280,2026-03-17,CUST-005,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1363,2610721010136367,ISBM-001,2245,0.2124,476.84
SO-10281,2026-03-19,CUST-005,Bottle,Blow Molding,FR-001-rPET-300,WO-1364,2611131010136468,ISBM-001,3234,0.3005,971.82
SO-10282,2026-03-11,CUST-001,Bottle,Blow Molding,FR-001-rPET-300,WO-1365,2611121010136569,ISBM-001,3500,0.1196,418.6
SO-10283,2026-03-19,CUST-009,Bottle,Blow Molding,FR-007-PETG-350,WO-1367,2611311010136771,ISBM-001,6702,0.2218,1486.5
SO-10284,2026-03-22,CUST-001,Bottle,Blow Molding,FR-007-PETG-350,WO-1368,2611431010136872,ISBM-001,4821,0.1936,933.35
SO-10285,2026-03-15,CUST-005,Bottle,Blow Molding,FR-007-PETG-350,WO-1369,2611531010136973,ISBM-001,2903,0.171,496.41
SO-10286,2026-03-20,CUST-008,Bottle,Blow Molding,FR-007-HDPE-350,WO-1370,2611511010137074,ISBM-001,2652,0.2482,658.23
SO-10287,2026-03-16,CUST-012,Bottle,Blow Molding,FR-001-HDPE-300,WO-1371,2611631010137175,ISBM-001,6925,0.1273,881.55
SO-10288,2026-03-23,CUST-006,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1372,2611621010137276,ISBM-001,3453,0.1322,456.49
SO-10289,2026-03-18,CUST-006,Bottle,Blow Molding,FR-007-PETG-350,WO-1375,2612121010137579,ISBM-001,10263,0.1952,2003.34
SO-10290,2026-03-23,CUST-007,Bottle,  Blow Molding  ,FR-007-HDPE-PCR-350,WO-1376,2612211010137680,ISBM-001,5855,0.1314,769.35
SO-10291,2026-03-30,CUST-014,Bottle,Blow Molding,FR-007-HDPE-PCR-350,WO-1377,2612331010137781,ISBM-001,9088,0.1851,1682.19
SO-10292,2026-03-23,CUST-003,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1379,2612421010137983,ISBM-001,5583,0.2895,1616.28
SO-10293,2026-03-25,CUST-011,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1380,2612521010138084,ISBM-001,9094,0.2802,2548.14
SO-10294,2026-04-01,CUST-008,Bottle,Blow Molding,FR-007-PETG-350,WO-1381,2612611010138185,ISBM-001,5051,0.3052,1541.57
SO-10295,2026-04-02,CUST-014,Bottle,blow molding,FR-001-HDPE-300,WO-1382,2612731010138286,ISBM-001,9713,0.3478,3378.18
SO-10296,2026-03-25,CUST-007,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1384,2613111010138488,ISBM-001,6848,0.1635,1119.65
SO-10297,2026-03-31,CUST-006,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1385,2613131010138589,ISBM-001,4869,0.1428,695.29
SO-10298,2026-03-28,CUST-011,Bottle,Blow Molding,FR-001-rPET-300,WO-1386,2613221010138690,ISBM-001,5176,0.0902,466.88
SO-10299,2026-04-05,CUST-002,Bottle,Blow Molding,FR-001-rPET-300,WO-1387,2613311010138791,ISBM-001,2684,0.0994,266.79
SO-10300,2026-04-03,CUST-008,Bottle,Blow Molding,FR-001-rPET-300,WO-1388,2613321010138892,ISBM-001,5557,0.2369,1316.45
SO-10301,2026-04-02,CUST-013,Bottle,Blow Molding,FR-001-rPET-300,WO-1390,2613421010139094,ISBM-001,6132,0.2106,1291.4
SO-10302,2026-03-30,CUST-013,Bottle,Blow Molding,FR-001-rPET-300,WO-1391,2613521010139195,ISBM-001,3331,0.1646,548.28
SO-10303,2026-04-01,CUST-005,Bottle,  Blow Molding  ,FR-001-rPET-300,WO-1393,2613731010139397,ISBM-001,6143,0.0852,523.38
SO-10304,2026-04-05,CUST-011,Bottle,Blow Molding,FR-007-HDPE-PCR-350,WO-1394,2613721010139498,ISBM-001,6920,0.3062,2118.9
SO-10305,2026-04-06,CUST-009,Bottle,Blow Molding,FR-007-HDPE-PCR-350,WO-1395,2614111010139599,ISBM-001,9492,0.1791,1700.02
SO-10306,2026-04-06,CUST-001,Bottle,Blow Molding,FR-007-rPET-350,WO-1399,2614411010139904,ISBM-001,6600,0.093,613.8
SO-10307,2026-04-10,CUST-014,Bottle,Blow Molding,FR-007-rPET-350,WO-1400,2614531010140005,ISBM-001,3427,0.1076,368.75
SO-10308,2026-04-16,CUST-009,Bottle,Blow Molding,FR-007-HDPE-PCR-350,WO-1402,2614611010140207,ISBM-001,3591,0.2256,810.13
SO-10309,2026-04-17,CUST-014,Bottle,blow molding,FR-007-HDPE-PCR-350,WO-1404,2614731010140409,ISBM-001,8470,0.1332,1128.2
SO-10310,2026-04-15,CUST-012,Bottle,Blow Molding,FR-007-PETG-350,WO-1405,2615121010140510,ISBM-001,7280,0.2219,1615.43
SO-10311,2026-04-19,CUST-008,Bottle,Blow Molding,FR-001-HDPE-300,WO-1406,2615211010140611,ISBM-001,10594,0.1883,1994.85
SO-10312,2026-04-10,CUST-004,Bottle,Blow Molding,FR-001-rPET-300,WO-1407,2615311010140712,ISBM-001,4092,0.1209,494.72
SO-10313,2026-04-10,CUST-001,Bottle,Blow Molding,FR-001-rPET-300,WO-1408,2615321010140813,ISBM-001,1090,0.2974,324.17
SO-10314,2026-04-15,CUST-011,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1409,2615411010140914,ISBM-001,3039,0.2098,637.58
SO-10315,2026-04-12,CUST-003,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1410,2615431010141015,ISBM-001,4151,0.0948,393.51
SO-10316,2026-04-17,CUST-011,Bottle,BLOW MOLDING,FR-001-HDPE-PCR-300,WO-1411,2615511010141116,ISBM-001,2577,0.2235,575.96
SO-10317,2026-04-22,CUST-013,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1412,2615631010141217,ISBM-001,3390,0.1964,665.8
SO-10318,2026-04-21,CUST-001,Bottle,Blow Molding,FR-001-HDPE-300,WO-1413,2615621010141318,ISBM-001,2126,0.3405,723.9
SO-10319,2026-04-23,CUST-003,Bottle,BLOW MOLDING,FR-001-HDPE-300,WO-1414,2615711010141419,ISBM-001,4060,0.0875,355.25
SO-10320,2026-04-21,CUST-007,Bottle,Blow Molding,FR-001-HDPE-300,WO-1418,2616311010141823,ISBM-001,3023,0.2527,763.91
SO-10321,2026-04-20,CUST-012,Bottle,Blow Molding,FR-007-HDPE-350,WO-1419,2616431010141924,ISBM-001,6510,0.3373,2195.82
SO-10322,2026-04-19,CUST-008,Bottle,Blow Molding,FR-007-HDPE-350,WO-1420,2616421010142025,ISBM-001,4611,0.263,1212.69
SO-10323,2026-04-23,CUST-010,Bottle,Blow Molding,FR-001-rPET-300,WO-1421,2616521010142126,ISBM-001,784,0.295,231.28
SO-10324,2026-04-27,CUST-009,Bottle,Blow Molding,FR-001-rPET-300,WO-1422,2616621010142227,ISBM-001,6478,0.1022,662.05
SO-10325,2026-04-28,CUST-007,Bottle,  Blow Molding  ,FR-001-HDPE-PCR-300,WO-1423,2616731010142328,ISBM-001,4124,0.1657,683.35
SO-10326,2026-04-30,CUST-014,Bottle,Blow Molding,FR-001-HDPE-300,WO-1424,2617131010142429,ISBM-001,2051,0.1653,339.03
SO-10327,2026-04-24,CUST-009,Bottle,BLOW MOLDING,FR-007-PP-350,WO-1428,2617431010142833,ISBM-001,5660,0.1034,585.24
SO-10328,2026-04-26,CUST-009,Bottle,Blow Molding,FR-001-HDPE-300,WO-1429,2617431010142934,ISBM-001,1299,0.3307,429.58
SO-10329,2026-05-05,CUST-005,Bottle,Blow Molding,FR-001-HDPE-300,WO-1430,2617531010143035,ISBM-001,6076,0.2933,1782.09
SO-10330,2026-05-03,CUST-005,Bottle,BLOW MOLDING,FR-007-rPET-350,WO-1432,2617731010143237,ISBM-001,2363,0.3,708.9
SO-10331,2026-05-05,CUST-013,Bottle,Blow Molding,FR-007-rPET-350,WO-1434,2618121010143439,ISBM-001,5120,0.1069,547.33
SO-10332,2026-05-01,CUST-014,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1435,2618211010143540,ISBM-001,4307,0.2076,894.13
SO-10333,2026-05-09,CUST-011,Bottle,Blow Molding,FR-007-HDPE-PCR-350,WO-1437,2618431010143742,ISBM-001,3098,0.2019,625.49
SO-10334,2026-05-08,CUST-006,Bottle,Blow Molding,FR-007-rPET-350,WO-1438,2618411010143843,ISBM-001,3244,0.3314,1075.06
SO-10335,2026-05-09,CUST-001,Bottle,Blow Molding,FR-007-rPET-350,WO-1439,2618531010143944,ISBM-001,6593,0.3136,2067.56
SO-10336,2026-05-03,CUST-001,Bottle,Blow Molding,FR-007-rPET-350,WO-1440,2618521010144045,ISBM-001,5662,0.2396,1356.62
SO-10337,2026-05-04,CUST-001,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1441,2618611010144146,ISBM-001,2949,0.2052,605.13
SO-10338,2026-05-13,CUST-005,Bottle,Blow Molding,FR-007-PETG-350,WO-1442,2618731010144247,ISBM-001,5356,0.3101,1660.9
SO-10339,2026-05-14,CUST-004,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1443,2618731010144348,ISBM-001,4395,0.1148,504.55
SO-10340,2026-05-13,CUST-013,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1445,2619231010144550,ISBM-001,5008,0.1068,534.85
SO-10341,2026-05-14,CUST-002,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1446,2619231010144651,ISBM-001,5979,0.3144,1879.8
SO-10342,2026-05-17,CUST-001,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1447,2619311010144752,ISBM-001,6812,0.0803,547.0
SO-10343,2026-05-18,CUST-002,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1448,2619431010144853,ISBM-001,3046,0.1897,577.83
SO-10344,2026-05-18,CUST-005,Bottle,Blow Molding,FR-007-rPET-350,WO-1450,2619511010145055,ISBM-001,2300,0.1082,248.86
SO-10345,2026-05-10,CUST-008,Bottle,Blow Molding,FR-007-PETG-350,WO-1451,2619631010145156,ISBM-001,5025,0.3148,1581.87
SO-10346,2026-05-20,CUST-009,Bottle,Blow Molding,FR-007-PETG-350,WO-1452,2619621010145257,ISBM-001,1882,0.3394,638.75
SO-10347,2026-05-13,CUST-013,Bottle,Blow Molding,FR-007-PETG-350,WO-1453,2619731010145358,ISBM-001,3119,0.2036,635.03
SO-10348,2026-05-21,CUST-011,Bottle,Blow Molding,FR-007-PETG-350,WO-1454,2619731010145459,ISBM-001,4619,0.1878,867.45
SO-10349,2026-05-24,CUST-009,Bottle,Blow Molding,FR-001-HDPE-300,WO-1456,2620211010145661,ISBM-001,8815,0.1312,1156.53
SO-10350,2026-05-25,CUST-014,Bottle,Blow Molding,FR-001-HDPE-300,WO-1457,2620311010145762,ISBM-001,6904,0.1223,844.36
SO-10351,2026-05-17,CUST-009,Bottle,Blow Molding,FR-001-HDPE-300,WO-1458,2620431010145863,ISBM-001,6163,0.3243,1998.66
SO-10352,2026-05-21,CUST-002,Bottle,Blow Molding,FR-001-HDPE-300,WO-1460,2620511010146065,ISBM-001,5893,0.2418,1424.93
SO-10353,2026-05-21,CUST-006,Bottle,  Blow Molding  ,FR-007-HDPE-350,WO-1461,2620631010146166,ISBM-001,3040,0.2407,731.73
SO-10354,2026-05-23,CUST-002,Bottle,Blow Molding,FR-001-rPET-300,WO-1463,2620731010146368,ISBM-001,2547,0.2507,638.53
SO-10355,2026-05-21,CUST-005,Bottle,Blow Molding,FR-001-rPET-300,WO-1464,2620721010146469,ISBM-001,6361,0.246,1564.81
SO-10356,2026-05-27,CUST-011,Bottle,Blow Molding,FR-001-HDPE-300,WO-1467,2621311010146772,ISBM-001,6220,0.2199,1367.78
SO-10357,2026-05-23,CUST-001,Bottle,Blow Molding,FR-001-HDPE-300,WO-1468,2621431010146873,ISBM-001,5182,0.197,1020.85
SO-10358,2026-05-28,CUST-013,Bottle,Blow Molding,FR-001-HDPE-300,WO-1469,2621421010146974,ISBM-001,3641,0.1281,466.41
SO-10359,2026-05-31,CUST-007,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1470,2621511010147075,ISBM-001,4551,0.1036,471.48
SO-10360,2026-06-02,CUST-008,Bottle,Blow Molding,FR-001-HDPE-300,WO-1472,2621711010147277,ISBM-001,5875,0.1719,1009.91
SO-10361,2026-06-05,CUST-006,Bottle,Blow Molding,FR-001-HDPE-300,WO-1473,2621721010147378,ISBM-001,8601,0.1806,1553.34
SO-10362,2026-05-29,CUST-005,Bottle,Blow Molding,FR-007-rPET-350,WO-1474,2622121010147479,ISBM-001,3724,0.1868,695.64
SO-10363,2026-06-02,CUST-001,Bottle,Blow Molding,FR-007-rPET-350,WO-1475,2622211010147580,ISBM-001,7950,0.2357,1873.82
