Date,Process,MachineId,ToolId,WorkOrder,ProductId,ProductBatch,StartTime,EndTime,PlannedQty,ProducedQty,RejectedQty,OperatorId,IsRedo,RedoOfBatch
2025-10-09,Blow Molding,ISBM-001,M-SOP-001,WO-1144,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2076,19:50:27,10:32:47,9126,9078,252,OP-SOP-001,False,
2025-10-10,Blow Molding,ISBM-001,M-SOP-001,WO-1145,FR-001-rPET-300,LOTE-M-SOP-001-2077,11:22:46,07:11:25,12720,11677,166,OP-SOP-004,False,
2025-10-11,Blow Molding,ISBM-001,M-SOP-007,WO-1146,FR-007-rPET-350,LOTE-M-SOP-007-2078,08:38:18,07:01:56,9626,4328,86,OP-SOP-003,False,
2025-10-12,Blow Molding,ISBM-001,M-SOP-007,WO-1147,FR-007-rPET-350,LOTE-M-SOP-007-2078,07:40:16,02:27:54,7891,3278,77,OP-SOP-003,False,
2025-10-13,Blow Molding,ISBM-001,M-SOP-007,WO-1148,FR-007-PETG-350,LOTE-M-SOP-007-2079,03:31:03,15:21:23,7624,7344,211,OP-SOP-001,False,
2025-10-13,Blow Molding,ISBM-001,M-SOP-007,WO-1149,FR-007-PVC-350,LOTE-M-SOP-007-2080,15:44:35,03:50:36,7696,6151,187,OP-SOP-002,False,
2025-10-14,Blow Molding,ISBM-001,M-SOP-007,WO-1150,FR-007-PVC-350,LOTE-M-SOP-007-2080,05:02:21,14:08:27,5343,4026,161,OP-SOP-004,False,
2025-10-14,Blow Molding,ISBM-001,M-SOP-007,WO-1151,FR-007-PETG-350,LOTE-M-SOP-007-2081,15:01:35,03:22:11,7813,7235,236,OP-SOP-002,False,
2025-10-15,Blow Molding,ISBM-001,M-SOP-007,WO-1152,FR-007-PVC-350,LOTE-M-SOP-007-2082,04:33:46,22:44:12,7910,3828,80,OP-SOP-003,False,
2025-10-15,Blow Molding,ISBM-001,M-SOP-007,WO-1153,FR-007-HDPE-PCR-350,LOTE-M-SOP-007-2083,23:23:23,12:43:56,8112,7260,198,OP-SOP-004,False,
2025-10-16,Blow Molding,ISBM-001,M-SOP-007,WO-1154,FR-007-HDPE-PCR-350,LOTE-M-SOP-007-2083,13:14:06,03:55:18,8885,7243,107,OP-SOP-001,False,
2025-10-17,blow molding,ISBM-001,M-SOP-001,WO-1155,FR-001-rPET-300,LOTE-M-SOP-001-2084,05:36:53,18:04:01,7748,7255,124,OP-SOP-003,False,
2025-10-17,Blow Molding,ISBM-001,M-SOP-001,WO-1156,FR-001-rPET-300,LOTE-M-SOP-001-2085,18:29:03,01:47:52,4452,3869,90,OP-SOP-003,False,
2025-10-18,Blow Molding,ISBM-001,M-SOP-001,WO-1157,FR-001-rPET-300,LOTE-M-SOP-001-2086,02:15:04,15:56:31,8710,8081,133,OP-SOP-001,False,
2025-10-18,Blow Molding,ISBM-001,M-SOP-001,WO-1158,FR-001-rPET-300,LOTE-M-SOP-001-2086,16:47:14,04:13:49,7215,6745,169,OP-SOP-003,False,
2025-10-19,Blow Molding,ISBM-001,M-SOP-007,WO-1159,FR-007-PP-350,LOTE-M-SOP-007-2087,06:20:18,20:07:33,8911,8690,136,OP-SOP-003,False,
2025-10-19,Blow Molding,ISBM-001,M-SOP-007,WO-1160,FR-007-PP-PCR-350,LOTE-M-SOP-007-2088,20:39:46,13:13:53,9230,7882,251,OP-SOP-004,False,
2025-10-20,Blow Molding,ISBM-001,M-SOP-007,WO-1161,FR-007-PP-PCR-350,LOTE-M-SOP-007-2088,13:43:37,08:56:15,12064,10483,266,OP-SOP-001,False,
2025-10-21,Blow Molding,ISBM-001,M-SOP-007,WO-1162,FR-007-HDPE-PCR-350,LOTE-M-SOP-007-2089,09:16:47,22:18:56,7943,6550,135,OP-SOP-001,False,
2025-10-21,Blow Molding,ISBM-001,M-SOP-007,WO-1163,FR-007-PVC-350,LOTE-M-SOP-007-2090,23:04:49,10:31:10,7358,6675,128,OP-SOP-004,False,
2025-10-22,Blow Molding,ISBM-001,M-SOP-007,WO-1164,FR-007-PVC-350,LOTE-M-SOP-007-2090,10:57:24,05:09:45,11303,11311,444,OP-SOP-004,False,
2025-10-23,blow molding,ISBM-001,M-SOP-001,WO-1165,FR-001-rPET-300,LOTE-M-SOP-001-2091,06:43:31,22:47:47,8203,5027,98,OP-SOP-002,False,
2025-10-23,Blow Molding,ISBM-001,M-SOP-001,WO-1166,FR-001-rPET-300,LOTE-M-SOP-001-2091,23:43:38,14:38:02,9594,8036,142,OP-SOP-001,False,
2025-10-24,Blow Molding,ISBM-001,M-SOP-007,WO-1167,FR-007-HDPE-PCR-350,LOTE-M-SOP-007-2092,16:24:22,05:23:33,7969,6761,210,OP-SOP-003,False,
2025-10-25,Blow Molding,ISBM-001,M-SOP-007,WO-1168,FR-007-HDPE-PCR-350,LOTE-M-SOP-007-2092,05:29:49,16:39:17,7215,6050,162,OP-SOP-004,False,
2025-10-25,Blow Molding,ISBM-001,M-SOP-007,WO-1169,FR-007-PETG-350,LOTE-M-SOP-007-2093,16:57:17,09:31:42,9243,7772,225,OP-SOP-003,False,
2025-10-26,Blow Molding,ISBM-001,M-SOP-007,WO-1170,FR-007-PETG-350,LOTE-M-SOP-007-2093,09:58:32,19:38:18,5505,4158,95,OP-SOP-003,False,
2025-10-26,blow molding,ISBM-001,M-SOP-007,WO-1171,FR-007-PETG-350,LOTE-M-SOP-007-2093,20:03:32,07:28:32,6513,5313,202,OP-SOP-001,False,
2025-10-27,Blow Molding,ISBM-001,M-SOP-007,WO-1172,FR-007-rPET-350,LOTE-M-SOP-007-2094,07:57:27,18:25:09,6032,4858,105,OP-SOP-002,False,
2025-10-27,BLOW MOLDING,ISBM-001,M-SOP-007,WO-1173,FR-007-rPET-350,LOTE-M-SOP-007-2094,18:47:58,08:43:49,6311,3220,97,OP-SOP-004,False,
2025-10-28,Blow Molding,ISBM-001,M-SOP-007,WO-1174,FR-007-rPET-350,LOTE-M-SOP-007-2094,09:19:24,22:06:51,6090,3645,72,OP-SOP-004,False,
2025-10-28,Blow Molding,ISBM-001,M-SOP-007,WO-1175,FR-007-rPET-350,LOTE-M-SOP-007-2095,22:30:49,15:45:06,11069,10840,300,OP-SOP-002,False,
2025-10-29,Blow Molding,ISBM-001,M-SOP-001,WO-1176,FR-001-HDPE-300,LOTE-M-SOP-001-2096,17:59:49,08:49:07,9574,9180,235,OP-SOP-003,False,
2025-10-30,Blow Molding,ISBM-001,M-SOP-001,WO-1177,FR-001-HDPE-300,LOTE-M-SOP-001-2096,09:04:01,02:25:46,9769,7631,150,OP-SOP-004,False,
2025-10-31,Blow Molding,ISBM-001,M-SOP-007,WO-1178,FR-007-rPET-350,LOTE-M-SOP-007-2097,03:46:30,21:49:23,11537,10049,325,OP-SOP-003,False,
2025-10-31,Blow Molding,ISBM-001,M-SOP-007,WO-1179,FR-007-HDPE-350,LOTE-M-SOP-007-2098,22:24:38,11:58:21,8736,7547,236,OP-SOP-002,False,
2025-11-01,Blow Molding,ISBM-001,M-SOP-007,WO-1180,FR-007-HDPE-350,LOTE-M-SOP-007-2099,12:58:17,05:07:25,9288,6982,174,OP-SOP-003,False,
2025-11-02,Blow Molding,ISBM-001,M-SOP-001,WO-1181,FR-001-rPET-300,LOTE-M-SOP-001-2100,07:03:43,03:45:36,10946,7735,156,OP-SOP-003,False,
2025-11-03,Blow Molding,ISBM-001,M-SOP-001,WO-1182,FR-001-rPET-300,LOTE-M-SOP-001-2101,04:12:27,12:31:00,4875,4128,99,OP-SOP-001,False,
2025-11-03,Blow Molding,ISBM-001,M-SOP-007,WO-1183,FR-007-PP-350,LOTE-M-SOP-007-2102,14:32:38,08:40:41,11667,10855,469,OP-SOP-002,False,
2025-11-04,Blow Molding,ISBM-001,M-SOP-007,WO-1184,FR-007-PP-350,LOTE-M-SOP-007-2102,09:32:06,21:47:48,6831,5396,194,OP-SOP-001,False,
2025-11-04,Blow Molding,ISBM-001,M-SOP-007,WO-1185,FR-007-PP-350,LOTE-M-SOP-007-2102,22:46:54,10:48:03,7377,6168,250,OP-SOP-004,False,
2025-11-05,Blow Molding,ISBM-001,M-SOP-007,WO-1186,FR-007-HDPE-350,LOTE-M-SOP-007-2103,10:59:37,21:25:08,6298,5415,138,OP-SOP-003,False,
2025-11-05,Blow Molding,ISBM-001,M-SOP-007,WO-1187,FR-007-PP-PCR-350,LOTE-M-SOP-007-2104,22:33:22,11:11:04,8014,7322,199,OP-SOP-002,False,
2025-11-06,Blow Molding,ISBM-001,M-SOP-007,WO-1188,FR-007-PP-PCR-350,LOTE-M-SOP-007-2104,11:30:50,00:03:38,7891,7536,231,OP-SOP-003,False,
2025-11-07,Blow Molding,ISBM-001,M-SOP-001,WO-1189,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2105,01:52:02,15:09:39,8398,8096,176,OP-SOP-001,False,
2025-11-07,Blow Molding,ISBM-001,M-SOP-007,WO-1190,FR-007-PP-350,LOTE-M-SOP-007-2106,17:30:55,07:46:36,8885,8713,298,OP-SOP-001,False,
2025-11-08,Blow Molding,ISBM-001,M-SOP-007,WO-1191,FR-007-PP-350,LOTE-M-SOP-007-2106,07:55:28,23:37:32,10068,8904,358,n/a,False,
2025-11-09,Blow Molding,ISBM-001,M-SOP-001,WO-1192,FR-001-rPET-300,LOTE-M-SOP-001-2107,02:02:17,15:37:55,7832,6362,143,OP-SOP-001,False,
2025-11-09,Blow Molding,ISBM-001,M-SOP-001,WO-1193,FR-001-HDPE-300,LOTE-M-SOP-001-2108,16:44:35,06:09:33,8638,7619,173,OP-SOP-001,False,
2025-11-10,Blow Molding,ISBM-001,M-SOP-001,WO-1194,FR-001-rPET-300,LOTE-M-SOP-001-2109,06:40:08,01:09:13,11199,10347,201,OP-SOP-001,False,
2025-11-11,Blow Molding,ISBM-001,M-SOP-001,WO-1195,FR-001-HDPE-300,LOTE-M-SOP-001-2110,02:11:35,15:50:37,8755,7293,158,OP-SOP-003,False,
2025-11-11,Blow Molding,ISBM-001,M-SOP-001,WO-1196,FR-001-HDPE-300,LOTE-M-SOP-001-2110,16:37:10,09:55:00,11050,10267,230,OP-SOP-001,False,
2025-11-12,Blow Molding,ISBM-001,M-SOP-007,WO-1197,FR-007-PETG-350,LOTE-M-SOP-007-2111,12:37:57,01:22:52,6214,4004,99,OP-SOP-002,False,
2025-11-13,Blow Molding,ISBM-001,M-SOP-007,WO-1198,FR-007-PETG-350,LOTE-M-SOP-007-2111,02:18:37,10:30:56,5135,4689,128,OP-SOP-004,False,
2025-11-13,Blow Molding,ISBM-001,M-SOP-007,WO-1199,FR-007-HDPE-350,LOTE-M-SOP-007-2112,10:57:54,03:20:19,10549,9713,277,OP-SOP-001,False,
2025-11-14,Blow Molding,ISBM-001,M-SOP-007,WO-1200,FR-007-HDPE-350,LOTE-M-SOP-007-2112,03:33:28,20:54:21,11232,11210,299,OP-SOP-001,False,
2025-11-14,Blow Molding,ISBM-001,M-SOP-001,WO-1201,FR-001-rPET-300,LOTE-M-SOP-001-2113,23:54:06,14:13:47,9054,8729,168,OP-SOP-001,False,
2025-11-15,Blow Molding,ISBM-001,M-SOP-001,WO-1202,FR-001-rPET-300,LOTE-M-SOP-001-2113,15:00:36,01:05:59,4335,2110,61,OP-SOP-002,False,
2025-11-16,Blow Molding,ISBM-001,M-SOP-007,WO-1203,FR-007-HDPE-350,LOTE-M-SOP-007-2114,03:22:04,18:56:30,9249,7846,154,OP-SOP-004,False,
2025-11-16,Blow Molding,ISBM-001,M-SOP-007,WO-1204,FR-007-HDPE-350,LOTE-M-SOP-007-2114,19:53:05,10:47:05,9470,9058,287,OP-SOP-004,False,
2025-11-17,Blow Molding,ISBM-001,M-SOP-007,WO-1205,FR-007-HDPE-350,LOTE-M-SOP-007-2114,11:49:54,03:21:27,7208,3603,91,OP-SOP-001,False,
2025-11-18,Blow Molding,ISBM-001,M-SOP-007,WO-1206,FR-007-HDPE-PCR-350,LOTE-M-SOP-007-2115,03:36:10,21:43:05,11271,10883,192,OP-SOP-001,False,
2025-11-18,Blow Molding,ISBM-001,M-SOP-007,WO-1207,FR-007-HDPE-PCR-350,LOTE-M-SOP-007-2115,22:12:44,13:36:11,9925,9090,189,OP-SOP-003,False,
2025-11-19,Blow Molding,ISBM-001,M-SOP-001,WO-1208,FR-001-HDPE-300,LOTE-M-SOP-001-2116,16:06:45,03:14:45,7117,6694,102,OP-SOP-001,False,
2025-11-20,Blow Molding,ISBM-001,M-SOP-001,WO-1209,FR-001-rPET-300,LOTE-M-SOP-001-2117,03:57:10,16:51:09,8118,7059,137,OP-SOP-001,False,
2025-11-20,Blow Molding,ISBM-001,M-SOP-001,WO-1210,FR-001-rPET-300,LOTE-M-SOP-001-2117,17:36:08,02:55:16,5700,4967,108,OP-SOP-003,False,
2025-11-21,BLOW MOLDING,ISBM-001,M-SOP-001,WO-1211,FR-001-rPET-300,LOTE-M-SOP-001-2117,04:05:32,16:59:15,7975,7030,186,OP-SOP-002,False,
2025-11-21,Blow Molding,ISBM-001,M-SOP-001,WO-1212,FR-001-rPET-300,LOTE-M-SOP-001-2118,17:08:33,16:11:39,13708,11853,304,OP-SOP-001,False,
2025-11-22,Blow Molding,ISBM-001,M-SOP-001,WO-1213,FR-001-rPET-300,LOTE-M-SOP-001-2118,17:11:59,13:06:59,12473,11698,273,OP-SOP-003,False,
2025-11-23,Blow Molding,ISBM-001,M-SOP-007,WO-1214,FR-007-PVC-350,LOTE-M-SOP-007-2119,14:37:36,09:44:14,12148,11396,401,OP-SOP-001,False,
2025-11-24,Blow Molding,ISBM-001,M-SOP-001,WO-1215,FR-001-rPET-300,LOTE-M-SOP-001-2120,12:10:21,04:41:07,9249,7294,148,OP-SOP-004,False,
2025-11-25,blow molding,ISBM-001,M-SOP-007,WO-1216,FR-007-PVC-350,LOTE-M-SOP-007-2121,07:07:51,14:02:56,4342,4131,97,OP-SOP-002,False,
2025-11-25,Blow Molding,ISBM-001,M-SOP-001,WO-1217,FR-001-rPET-300,LOTE-M-SOP-001-2122,15:06:49,06:44:59,7221,3862,84,OP-SOP-003,False,
2025-11-26,Blow Molding,ISBM-001,M-SOP-001,WO-1218,FR-001-HDPE-300,LOTE-M-SOP-001-2123,07:02:24,22:36:19,9893,9406,163,OP-SOP-001,False,
2025-11-26,Blow Molding,ISBM-001,M-SOP-001,WO-1219,FR-001-HDPE-300,LOTE-M-SOP-001-2123,23:22:02,11:13:55,6961,5920,94,OP-SOP-003,False,
2025-11-27,Blow Molding,ISBM-001,M-SOP-001,WO-1220,FR-001-HDPE-300,LOTE-M-SOP-001-2123,11:37:11,09:16:48,13832,12635,210,OP-SOP-001,False,
2025-11-28,Blow Molding,ISBM-001,M-SOP-001,WO-1221,FR-001-HDPE-300,LOTE-M-SOP-001-2124,09:36:28,09:06:28,11641,5691,110,OP-SOP-003,False,
2025-11-29,Blow Molding,ISBM-001,M-SOP-001,WO-1222,FR-001-HDPE-300,LOTE-M-SOP-001-2124,09:26:58,22:01:45,8001,7261,132,OP-SOP-003,False,
2025-11-29,Blow Molding,ISBM-001,M-SOP-001,WO-1223,FR-001-HDPE-300,LOTE-M-SOP-001-2124,22:39:48,14:45:25,8040,4923,72,OP-SOP-001,False,
2025-11-30,Blow Molding,ISBM-001,M-SOP-001,WO-1224,FR-001-rPET-300,LOTE-M-SOP-001-2125,15:28:18,09:02:43,9756,7910,161,OP-SOP-001,False,
2025-12-01,Blow Molding,ISBM-001,M-SOP-001,WO-1225,FR-001-rPET-300,LOTE-M-SOP-001-2125,09:29:11,00:42:30,8170,6721,139,OP-SOP-004,False,
2025-12-02,Blow Molding,ISBM-001,M-SOP-007,WO-1226,FR-007-PVC-350,LOTE-M-SOP-007-2126,02:10:07,18:10:11,10010,8270,243,OP-SOP-004,False,
2025-12-02,Blow Molding,ISBM-001,M-SOP-007,WO-1227,FR-007-PVC-350,LOTE-M-SOP-007-2126,19:15:11,14:37:00,10159,7271,373,OP-SOP-002,False,
2025-12-03,Blow Molding,ISBM-001,M-SOP-007,WO-1228,FR-007-PVC-350,LOTE-M-SOP-007-2126,15:38:33,08:11:07,9535,8333,248,OP-SOP-004,False,
2025-12-04,Blow Molding,ISBM-001,M-SOP-001,WO-1229,FR-001-HDPE-300,LOTE-M-SOP-001-2127,09:29:32,03:18:29,10894,9718,153,OP-SOP-004,False,
2025-12-05,Blow Molding,ISBM-001,M-SOP-001,WO-1230,FR-001-HDPE-300,LOTE-M-SOP-001-2127,04:17:29,16:08:20,7254,6042,97,OP-SOP-004,False,
2025-12-05,Blow Molding,ISBM-001,M-SOP-007,WO-1231,FR-007-rPET-350,LOTE-M-SOP-007-2128,18:52:10,15:57:57,12460,9587,398,OP-SOP-004,False,
2025-12-06,Blow Molding,ISBM-001,M-SOP-007,WO-1232,FR-007-rPET-350,LOTE-M-SOP-007-2129,16:14:35,08:00:10,10029,8667,330,OP-SOP-002,False,
2025-12-07,BLOW MOLDING,ISBM-001,M-SOP-007,WO-1233,FR-007-HDPE-350,LOTE-M-SOP-007-2130,08:37:24,23:59:49,9737,9308,234,OP-SOP-004,False,
2025-12-08,Blow Molding,ISBM-001,M-SOP-007,WO-1234,FR-007-HDPE-350,LOTE-M-SOP-007-2130,00:37:41,20:47:48,11524,9832,244,OP-SOP-001,False,
2025-12-08,Blow Molding,ISBM-001,M-SOP-007,WO-1235,FR-007-HDPE-350,LOTE-M-SOP-007-2130,21:16:39,14:31:08,10159,7909,293,OP-SOP-002,False,
2025-12-09,Blow Molding,ISBM-001,M-SOP-007,WO-1236,FR-007-PVC-350,LOTE-M-SOP-007-2131,15:28:58,09:10:31,11258,10105,456,OP-SOP-001,False,
2025-12-10,Blow Molding,ISBM-001,M-SOP-007,WO-1237,FR-007-PVC-350,LOTE-M-SOP-007-2131,09:56:43,04:20:05,11706,11592,355,OP-SOP-004,False,
2025-12-11,Blow Molding,ISBM-001,M-SOP-007,WO-1238,FR-007-PVC-350,LOTE-M-SOP-007-2131,04:43:32,19:33:22,9477,8282,268,OP-SOP-001,False,
2025-12-11,Blow Molding,ISBM-001,M-SOP-001,WO-1239,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2132,21:30:11,12:01:25,8684,8047,222,OP-SOP-002,False,
2025-12-12,Blow Molding,ISBM-001,M-SOP-007,WO-1240,FR-007-PP-350,LOTE-M-SOP-007-2133,13:44:48,10:05:35,13026,11393,248,OP-SOP-004,False,
2025-12-13,  Blow Molding  ,ISBM-001,M-SOP-007,WO-1241,FR-007-PP-350,LOTE-M-SOP-007-2133,10:40:37,22:31:39,7410,6871,148,OP-SOP-003,False,
2025-12-14,Blow Molding,ISBM-001,M-SOP-001,WO-1242,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2134,00:13:05,12:06:15,7644,6950,126,OP-SOP-003,False,
2025-12-14,Blow Molding,ISBM-001,M-SOP-001,WO-1243,FR-001-HDPE-300,LOTE-M-SOP-001-2135,12:42:34,02:02:54,7189,5737,113,OP-SOP-004,False,
2025-12-15,Blow Molding,ISBM-001,M-SOP-007,WO-1244,FR-007-PVC-350,LOTE-M-SOP-007-2136,04:12:21,15:21:55,7169,5938,296,OP-SOP-001,False,
2025-12-15,Blow Molding,ISBM-001,M-SOP-001,WO-1245,FR-001-rPET-300,LOTE-M-SOP-001-2137,16:07:17,03:28:51,6298,4970,83,OP-SOP-002,False,
2025-12-16,Blow Molding,ISBM-001,M-SOP-001,WO-1246,FR-001-rPET-300,LOTE-M-SOP-001-2137,04:33:48,17:13:29,6942,5224,95,OP-SOP-002,False,
2025-12-16,Blow Molding,ISBM-001,M-SOP-001,WO-1247,FR-001-rPET-300,LOTE-M-SOP-001-2137,17:26:51,05:27:04,7696,6962,147,OP-SOP-003,False,
2025-12-17,Blow Molding,ISBM-001,M-SOP-007,WO-1248,FR-007-PVC-350,LOTE-M-SOP-007-2138,06:57:49,22:07:25,7312,4578,119,OP-SOP-002,False,
2025-12-17,Blow Molding,ISBM-001,M-SOP-007,WO-1249,FR-007-PVC-350,LOTE-M-SOP-007-2138,22:41:47,10:29:44,7377,6553,111,OP-SOP-001,False,
2025-12-18,Blow Molding,ISBM-001,M-SOP-007,WO-1250,FR-007-PP-PCR-350,LOTE-M-SOP-007-2139,11:23:35,07:05:53,11583,9717,158,OP-SOP-003,False,
2025-12-19,Blow Molding,ISBM-001,M-SOP-007,WO-1251,FR-007-PP-PCR-350,LOTE-M-SOP-007-2139,08:01:30,20:55:10,8255,7286,197,OP-SOP-004,False,
2025-12-19,Blow Molding,ISBM-001,M-SOP-007,WO-1252,FR-007-PP-PCR-350,LOTE-M-SOP-007-2139,21:22:13,18:27:44,13299,11570,428,OP-SOP-004,False,
2025-12-20,Blow Molding,ISBM-001,M-SOP-001,WO-1253,FR-001-HDPE-300,LOTE-M-SOP-001-2140,20:33:57,12:29:11,9880,7881,230,OP-SOP-001,False,
2025-12-21,Blow Molding,ISBM-001,M-SOP-001,WO-1254,FR-001-HDPE-300,LOTE-M-SOP-001-2140,13:16:41,10:04:09,13448,12124,242,OP-SOP-002,False,
2025-12-22,Blow Molding,ISBM-001,M-SOP-007,WO-1255,FR-007-PP-PCR-350,LOTE-M-SOP-007-2141,10:44:57,22:19:09,7520,6988,142,OP-SOP-001,False,
2025-12-22,Blow Molding,ISBM-001,M-SOP-007,WO-1256,FR-007-PP-PCR-350,LOTE-M-SOP-007-2142,22:30:49,12:54:28,9178,8569,218,OP-SOP-001,False,
2025-12-23,Blow Molding,ISBM-001,M-SOP-001,WO-1257,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2143,14:28:44,00:26:39,5830,4718,120,OP-SOP-003,False,
2025-12-24,Blow Molding,ISBM-001,M-SOP-001,WO-1258,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2143,00:49:13,17:35:50,10894,10963,192,OP-SOP-003,False,
2025-12-24,Blow Molding,ISBM-001,M-SOP-001,WO-1259,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2143,18:10:08,12:53:23,11524,10614,318,OP-SOP-001,False,
2025-12-25,Blow Molding,ISBM-001,M-SOP-001,WO-1260,FR-001-HDPE-300,LOTE-M-SOP-001-2144,13:50:45,11:01:26,13565,13784,284,OP-SOP-003,False,
2025-12-26,Blow Molding,ISBM-001,M-SOP-001,WO-1261,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2145,11:38:03,04:05:09,10484,9621,154,OP-SOP-003,False,
2025-12-27,Blow Molding,ISBM-001,M-SOP-001,WO-1262,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2145,05:11:39,14:40:19,5960,5220,135,OP-SOP-001,False,
2025-12-27,Blow Molding,ISBM-001,M-SOP-007,WO-1263,FR-007-PVC-350,LOTE-M-SOP-007-2146,16:54:07,13:11:38,12720,11343,705,OP-SOP-004,False,
2025-12-28,Blow Molding,ISBM-001,M-SOP-007,WO-1264,FR-007-PVC-350,LOTE-M-SOP-007-2146,13:17:54,06:27:05,10185,8137,224,OP-SOP-001,False,
2025-12-29,Blow Molding,ISBM-001,M-SOP-001,WO-1265,FR-001-rPET-300,LOTE-M-SOP-001-2147,08:23:23,18:37:14,6539,5640,119,OP-SOP-002,False,
2025-12-29,Blow Molding,ISBM-001,M-SOP-001,WO-1266,FR-001-rPET-300,LOTE-M-SOP-001-2147,18:58:15,17:31:34,12694,10159,279,OP-SOP-001,False,
2025-12-30,Blow Molding,ISBM-001,M-SOP-001,WO-1267,FR-001-rPET-300,LOTE-M-SOP-001-2147,18:37:45,12:04:41,9373,6971,134,OP-SOP-004,False,
2025-12-31,Blow Molding,ISBM-001,M-SOP-001,WO-1268,FR-001-HDPE-300,LOTE-M-SOP-001-2148,13:09:31,06:19:38,9574,7699,125,OP-SOP-001,False,
2026-01-01,Blow Molding,ISBM-001,M-SOP-001,WO-1269,FR-001-HDPE-300,LOTE-M-SOP-001-2148,07:06:51,04:57:22,11225,7329,133,OP-SOP-003,False,
2026-01-02,Blow Molding,ISBM-001,M-SOP-007,WO-1270,FR-007-PVC-350,LOTE-M-SOP-007-2149,07:06:12,16:12:54,5642,5303,140,OP-SOP-001,False,
2026-01-02,Blow Molding,ISBM-001,M-SOP-007,WO-1271,FR-007-PVC-350,LOTE-M-SOP-007-2149,16:40:27,08:17:00,9626,8756,240,OP-SOP-003,False,
2026-01-03,Blow Molding,ISBM-001,M-SOP-007,WO-1272,FR-007-PVC-350,LOTE-M-SOP-007-2150,09:21:38,03:20:59,9022,5506,265,OP-SOP-002,False,
2026-01-04,Blow Molding,ISBM-001,M-SOP-007,WO-1273,FR-007-PVC-350,LOTE-M-SOP-007-2150,03:35:58,17:24:21,8261,6709,350,OP-SOP-003,False,
2026-01-04,BLOW MOLDING,ISBM-001,M-SOP-007,WO-1274,FR-007-PVC-350,LOTE-M-SOP-007-2150,17:41:28,01:06:54,4543,3811,138,OP-SOP-002,False,
2026-01-05,BLOW MOLDING,ISBM-001,M-SOP-007,WO-1275,FR-007-HDPE-PCR-350,LOTE-M-SOP-007-2151,02:12:08,16:57:02,8008,5814,189,OP-SOP-004,False,
2026-01-05,Blow Molding,ISBM-001,M-SOP-001,WO-1276,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2152,18:50:16,13:07:30,10458,8390,239,OP-SOP-001,False,
2026-01-06,Blow Molding,ISBM-001,M-SOP-001,WO-1277,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2152,13:24:24,01:49:43,8008,7561,162,OP-SOP-003,False,
2026-01-07,  Blow Molding  ,ISBM-001,M-SOP-001,WO-1278,FR-001-HDPE-300,LOTE-M-SOP-001-2153,02:43:25,00:09:10,11641,9038,219,OP-SOP-004,False,
2026-01-08,Blow Molding,ISBM-001,M-SOP-001,WO-1279,FR-001-HDPE-300,LOTE-M-SOP-001-2153,00:25:26,21:49:29,11466,8094,156,OP-SOP-001,False,
2026-01-08,Blow Molding,ISBM-001,M-SOP-001,WO-1280,FR-001-HDPE-300,LOTE-M-SOP-001-2154,22:10:27,17:08:18,12239,12710,285,OP-SOP-001,False,
2026-01-09,Blow Molding,ISBM-001,M-SOP-001,WO-1281,FR-001-HDPE-300,LOTE-M-SOP-001-2154,18:19:21,15:08:18,12116,9704,247,OP-SOP-004,False,
2026-01-10,  Blow Molding  ,ISBM-001,M-SOP-001,WO-1282,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2155,15:35:00,10:31:16,11530,11290,268,OP-SOP-002,False,
2026-01-11,Blow Molding,ISBM-001,M-SOP-001,WO-1283,FR-001-HDPE-PCR-300,LOTE-M-SOP-001-2155,11:08:46,06:10:30,10744,8037,169,OP-SOP-004,False,
2026-01-12,Blow Molding,ISBM-001,M-SOP-007,WO-1284,FR-007-PP-PCR-350,LOTE-M-SOP-007-2156,08:50:20,02:17:56,8879,5900,167,OP-SOP-001,False,
2026-01-13,blow molding,ISBM-001,M-SOP-007,WO-1285,FR-007-PP-PCR-350,LOTE-M-SOP-007-2156,03:07:56,13:30:51,6480,5631,136,OP-SOP-002,False,
2026-01-13,Blow Molding,ISBM-001,M-SOP-001,WO-1286,FR-001-HDPE-300,LOTE-M-SOP-001-2157,15:09:54,05:40:30,8768,7391,221,OP-SOP-004,False,
2026-01-14,Blow Molding,ISBM-001,M-SOP-001,WO-1287,FR-001-HDPE-300,LOTE-M-SOP-001-2157,06:37:21,19:07:48,7247,5589,116,OP-SOP-003,False,
2026-01-14,Blow Molding,ISBM-001,M-SOP-001,WO-1288,FR-001-HDPE-300,LOTE-M-SOP-001-2157,19:49:03,18:00:15,13416,12054,334,OP-SOP-001,False,
2026-01-15,Blow Molding,ISBM-001,M-SOP-007,WO-1289,FR-007-PP-350,LOTE-M-SOP-007-2158,19:42:00,07:04:21,5700,3696,179,OP-SOP-004,False,
