WorkOrder,Process,MachineId,MoldId,ProductionDate,BarrelTemperatureC,InjectionSpeedPct,CoolingTimeSec,PackingPressureBar,MoldTemperatureC,MoldHumidityPct
WO-7616,Injection Molding,IM-001,M-INJ-001,2025-12-21,224.0,68.8,13.4,66.1,45.3,
WO-7617,Injection Molding,IM-001,M-INJ-001,2025-12-21,225.8,67.3,10.4,75.3,43.4,
WO-7618,Injection Molding,IM-001,M-INJ-001,2025-12-22,226.2,74.1,12.3,65.8,43.6,
WO-7619,Injection Molding,IM-001,M-INJ-001,2025-12-23,222.0,71.2,13.4,66.2,43.8,
WO-7620,Injection Molding,IM-001,M-INJ-001,2025-12-23,224.8,65.0,10.6,65.8,43.1,
WO-7621,Injection Molding,IM-001,M-INJ-001,2025-12-24,222.8,66.6,10.2,68.9,47.4,
WO-7622,Injection Molding,IM-001,M-INJ-001,2025-12-24,225.9,66.3,10.3,69.6,50.2,
WO-7623,Injection Molding,IM-001,M-INJ-001,2025-12-25,225.6,62.4,10.9,56.3,47.0,
WO-7624,Injection Molding,IM-001,M-INJ-001,2025-12-26,227.1,66.1,12.3,71.0,42.6,
WO-7625,INJECTION MOLDING,IM-001,M-INJ-001,2025-12-27,229.2,79.0,10.1,67.3,45.1,
WO-7626,Injection Molding,IM-001,M-INJ-001,2025-12-27,226.0,73.0,11.4,59.7,47.2,
WO-7627,Injection Molding,IM-001,M-INJ-001,2025-12-28,222.7,70.1,10.9,62.6,44.1,
WO-7628,Injection Molding,IM-001,M-INJ-001,2025-12-29,223.5,70.7,10.7,66.3,40.1,
WO-7629,Injection Molding,IM-001,M-INJ-001,2025-12-30,226.5,68.8,10.3,63.7,48.6,
WO-7630,Injection Molding,IM-001,M-INJ-001,2025-12-30,229.7,60.7,9.3,65.7,46.4,
WO-7631,Injection Molding,IM-001,M-INJ-001,2025-12-31,223.3,71.7,10.5,63.4,49.8,
WO-7632,Injection Molding,IM-001,M-INJ-001,2025-12-31,224.7,66.4,10.0,62.4,42.0,
WO-7633,Injection Molding,IM-001,M-INJ-001,2026-01-01,222.9,70.5,10.6,64.5,48.1,
WO-7634,Injection Molding,IM-001,M-INJ-001,2026-01-01,227.6,73.9,9.6,68.7,45.7,
WO-7635,Injection Molding,IM-001,M-INJ-001,2026-01-02,224.9,67.5,13.4,59.9,41.3,
WO-7636,Injection Molding,IM-001,M-INJ-001,2026-01-03,224.8,67.8,8.6,58.7,45.3,
WO-7637,Injection Molding,IM-001,M-INJ-001,2026-01-03,224.8,70.3,9.8,65.5,49.6,
WO-7638,Injection Molding,IM-001,M-INJ-001,2026-01-04,224.2,73.8,10.5,65.4,44.0,
WO-7639,Injection Molding,IM-001,M-INJ-001,2026-01-05,222.4,75.1,12.4,60.8,43.9,
WO-7640,Injection Molding,IM-001,M-INJ-001,2026-01-05,226.3,70.9,10.2,56.9,48.9,
WO-7641,Injection Molding,IM-001,M-INJ-001,2026-01-06,225.6,80.9,12.8,60.1,41.7,
WO-7642,Injection Molding,IM-001,M-INJ-001,2026-01-07,227.7,73.1,12.6,73.6,44.1,
WO-7643,Injection Molding,IM-001,M-INJ-001,2026-01-07,227.1,70.1,11.4,70.6,49.6,
WO-7644,Injection Molding,IM-001,M-INJ-001,2026-01-08,227.6,70.3,11.5,66.1,46.5,
WO-7645,Injection Molding,IM-001,M-INJ-001,2026-01-08,227.6,75.6,10.4,53.1,46.0,
WO-7646,INJECTION MOLDING,IM-001,M-INJ-001,2026-01-09,224.8,67.2,11.1,56.7,46.9,
WO-7647,Injection Molding,IM-001,M-INJ-001,2026-01-10,223.5,75.9,13.3,65.7,44.2,
WO-7648,Injection Molding,IM-001,M-INJ-001,2026-01-10,228.8,74.7,11.8,71.7,43.8,
WO-7649,Injection Molding,IM-001,M-INJ-001,2026-01-11,223.4,68.1,13.3,74.3,40.3,
WO-7650,Injection Molding,IM-001,M-INJ-001,2026-01-11,225.6,70.0,11.4,65.3,45.2,
WO-7651,Injection Molding,IM-001,M-INJ-001,2026-01-12,221.8,72.4,11.0,67.1,43.3,
WO-7652,Injection Molding,IM-001,M-INJ-001,2026-01-13,225.1,69.6,11.4,54.8,44.7,
WO-7653,Injection Molding,IM-001,M-INJ-001,2026-01-14,221.8,73.9,11.8,64.8,42.1,
WO-7654,Injection Molding,IM-001,M-INJ-001,2026-01-14,223.0,68.1,10.7,71.8,53.8,
WO-7655,Injection Molding,IM-001,M-INJ-001,2026-01-15,223.6,79.2,11.5,60.6,45.3,
WO-7656,Injection Molding,IM-001,M-INJ-001,2026-01-15,224.7,68.8,9.5,67.6,49.4,
WO-7657,Injection Molding,IM-001,M-INJ-001,2026-01-16,224.9,78.2,13.8,60.6,47.5,
WO-7658,Injection Molding,IM-001,M-INJ-001,2026-01-17,224.7,63.9,10.9,68.9,44.1,
WO-7659,Injection Molding,IM-001,M-INJ-001,2026-01-18,225.0,71.7,13.4,59.2,43.3,
WO-7660,Injection Molding,IM-001,M-INJ-001,2026-01-18,225.9,76.3,12.3,71.0,44.6,
WO-7661,Injection Molding,IM-001,M-INJ-001,2026-01-19,223.5,65.8,10.3,57.8,45.2,
WO-7662,Injection Molding,IM-001,M-INJ-001,2026-01-20,225.1,71.3,9.6,59.8,39.7,
WO-7663,Injection Molding,IM-001,M-INJ-001,2026-01-20,227.8,69.1,12.4,73.9,46.4,
WO-7664,injection molding,IM-001,M-INJ-001,2026-01-21,226.5,70.4,9.7,63.3,46.8,
WO-7665,Injection Molding,IM-001,M-INJ-001,2026-01-22,223.4,71.5,11.5,54.8,43.6,
WO-7666,Injection Molding,IM-001,M-INJ-001,2026-01-22,228.3,73.1,10.7,69.4,46.6,
WO-7667,Injection Molding,IM-001,M-INJ-001,2026-01-23,224.9,65.9,9.0,68.0,44.5,
WO-7668,Injection Molding,IM-001,M-INJ-001,2026-01-24,225.6,65.8,12.0,67.2,42.5,
WO-7669,injection molding,IM-001,M-INJ-001,2026-01-24,222.0,66.8,11.2,66.1,41.4,
WO-7670,Injection Molding,IM-001,M-INJ-001,2026-01-25,222.8,71.2,10.2,63.9,41.6,
WO-7671,Injection Molding,IM-001,M-INJ-001,2026-01-25,224.0,67.1,13.3,71.7,39.8,
WO-7672,Injection Molding,IM-001,M-INJ-001,2026-01-26,224.1,68.0,12.3,62.7,42.7,
WO-7673,Injection Molding,IM-001,M-INJ-001,2026-01-26,222.4,74.7,11.0,67.8,46.5,
WO-7674,Injection Molding,IM-001,M-INJ-001,2026-01-27,226.4,71.9,11.8,67.6,45.7,
WO-7675,  Injection Molding  ,IM-001,M-INJ-001,2026-01-28,227.5,73.1,8.6,70.4,43.5,
WO-7676,Injection Molding,IM-001,M-INJ-001,2026-01-28,225.0,64.3,9.6,58.2,44.7,
WO-7677,Injection Molding,IM-001,M-INJ-001,2026-01-29,221.4,68.3,13.3,59.6,37.7,
WO-7678,Injection Molding,IM-001,M-INJ-001,2026-01-30,225.3,67.9,10.9,65.5,48.0,
WO-7679,Injection Molding,IM-001,M-INJ-001,2026-01-30,223.1,74.3,10.6,60.0,41.0,
WO-7680,Injection Molding,IM-001,M-INJ-001,2026-01-31,223.5,73.0,11.5,70.2,44.3,
WO-7681,Injection Molding,IM-001,M-INJ-001,2026-02-01,226.8,60.4,9.7,69.2,44.7,
WO-7682,Injection Molding,IM-001,M-INJ-001,2026-02-02,223.7,74.5,12.1,67.6,40.8,
WO-7683,Injection Molding,IM-001,M-INJ-001,2026-02-02,223.1,78.5,9.4,67.8,44.6,
WO-7684,Injection Molding,IM-001,M-INJ-001,2026-02-03,226.9,72.1,11.5,63.3,39.2,
WO-7685,Injection Molding,IM-001,M-INJ-001,2026-02-03,223.4,70.9,9.2,64.4,47.2,
WO-7686,INJECTION MOLDING,IM-001,M-INJ-001,2026-02-04,224.0,63.4,11.0,69.6,44.0,
WO-7687,Injection Molding,IM-001,M-INJ-001,2026-02-05,226.6,80.2,10.7,70.7,47.9,
WO-7688,Injection Molding,IM-001,M-INJ-001,2026-02-06,226.0,75.0,12.8,69.5,41.8,
WO-7689,Injection Molding,IM-001,M-INJ-001,2026-02-06,225.8,66.7,8.7,68.7,45.5,
WO-7690,Injection Molding,IM-001,M-INJ-001,2026-02-07,225.4,73.8,11.8,65.2,37.3,
WO-7691,Injection Molding,IM-001,M-INJ-001,2026-02-07,225.0,65.0,13.1,64.5,45.7,
WO-7692,Injection Molding,IM-001,M-INJ-001,2026-02-08,225.3,74.4,12.3,61.3,40.8,
WO-7693,Injection Molding,IM-001,M-INJ-001,2026-02-09,224.4,67.6,11.2,64.0,44.6,
WO-7694,Injection Molding,IM-001,M-INJ-001,2026-02-09,222.4,70.9,10.7,72.2,45.2,
WO-7695,Injection Molding,IM-001,M-INJ-001,2026-02-10,226.3,70.6,11.5,70.0,47.6,
WO-7696,INJECTION MOLDING,IM-001,M-INJ-001,2026-02-10,225.4,66.5,11.7,67.1,43.4,
WO-7697,Injection Molding,IM-001,M-INJ-001,2026-02-11,223.9,73.4,11.8,64.4,38.9,
WO-7698,Injection Molding,IM-001,M-INJ-001,2026-02-11,221.2,68.7,11.5,63.1,47.7,
WO-7699,INJECTION MOLDING,IM-001,M-INJ-001,2026-02-12,224.8,72.4,11.5,67.7,41.5,
WO-7700,Injection Molding,IM-001,M-INJ-001,2026-02-13,223.8,72.9,11.4,68.3,42.8,
WO-7701,Injection Molding,IM-001,M-INJ-001,2026-02-14,227.8,70.3,10.7,68.2,40.2,
WO-7702,  Injection Molding  ,IM-001,M-INJ-001,2026-02-15,226.0,66.9,7.9,66.4,46.5,
WO-7703,injection molding,IM-001,M-INJ-001,2026-02-15,226.9,78.8,11.3,64.0,39.1,
WO-7704,Injection Molding,IM-001,M-INJ-001,2026-02-16,220.9,69.7,11.9,62.1,45.4,
WO-7705,  Injection Molding  ,IM-001,M-INJ-001,2026-02-17,221.5,69.2,9.8,64.5,42.1,
WO-7706,Injection Molding,IM-001,M-INJ-001,2026-02-17,227.2,76.2,11.3,74.3,42.8,
WO-7707,Injection Molding,IM-001,M-INJ-001,2026-02-18,223.4,72.8,10.6,62.6,43.3,
WO-7708,Injection Molding,IM-001,M-INJ-001,2026-02-19,224.0,74.2,10.4,60.8,47.3,
WO-7709,Injection Molding,IM-001,M-INJ-001,2026-02-20,226.5,68.7,11.9,65.7,43.8,
WO-7710,Injection Molding,IM-001,M-INJ-001,2026-02-20,223.9,71.8,11.9,60.4,49.4,
WO-7711,Injection Molding,IM-001,M-INJ-001,2026-02-21,220.9,67.1,11.5,69.9,49.8,
WO-7712,Injection Molding,IM-001,M-INJ-001,2026-02-21,225.3,66.7,11.8,71.4,41.6,
WO-7713,Injection Molding,IM-001,M-INJ-001,2026-02-22,224.2,67.7,11.6,57.0,43.9,
WO-7714,Injection Molding,IM-001,M-INJ-001,2026-02-23,225.8,69.6,10.2,64.8,42.7,
WO-7715,Injection Molding,IM-001,M-INJ-001,2026-02-23,222.8,74.3,13.1,63.8,44.9,
WO-7716,Injection Molding,IM-001,M-INJ-001,2026-02-24,226.0,60.0,11.8,69.4,42.0,
WO-7717,Injection Molding,IM-001,M-INJ-001,2026-02-24,223.6,71.8,9.5,67.9,45.7,
WO-7718,Injection Molding,IM-001,M-INJ-001,2026-02-25,227.2,71.2,11.6,68.8,47.5,
WO-7719,Injection Molding,IM-001,M-INJ-001,2026-02-26,225.4,71.5,13.2,65.3,44.9,
WO-7720,Injection Molding,IM-001,M-INJ-001,2026-02-27,225.5,70.9,11.0,62.7,42.1,
WO-7721,Injection Molding,IM-001,M-INJ-001,2026-02-28,226.9,69.3,11.1,73.3,41.7,
WO-7722,Injection Molding,IM-001,M-INJ-001,2026-02-28,226.9,68.7,11.3,61.0,48.5,
WO-7723,Injection Molding,IM-001,M-INJ-001,2026-03-01,226.9,72.1,12.0,68.2,41.3,
WO-7724,Injection Molding,IM-001,M-INJ-001,2026-03-02,225.2,74.2,9.2,67.9,45.5,
WO-7725,Injection Molding,IM-001,M-INJ-001,2026-03-02,225.8,67.9,11.4,65.6,48.1,
WO-7726,Injection Molding,IM-001,M-INJ-001,2026-03-03,225.8,65.4,12.2,56.8,47.2,
WO-7727,Injection Molding,IM-001,M-INJ-001,2026-03-03,220.6,67.9,12.3,76.7,46.3,
WO-7728,Injection Molding,IM-001,M-INJ-001,2026-03-04,224.7,70.0,12.3,75.1,46.7,
WO-7729,Injection Molding,IM-001,M-INJ-001,2026-03-05,224.7,71.8,10.8,65.6,38.6,
WO-7730,INJECTION MOLDING,IM-001,M-INJ-001,2026-03-05,229.0,69.9,11.4,66.7,45.5,
WO-7731,Injection Molding,IM-001,M-INJ-001,2026-03-06,223.5,62.4,11.0,59.9,43.1,
WO-7732,Injection Molding,IM-001,M-INJ-001,2026-03-06,224.8,74.8,11.0,64.3,43.3,
WO-7733,Injection Molding,IM-001,M-INJ-001,2026-03-07,224.7,71.3,12.6,68.7,49.6,
WO-7734,injection molding,IM-001,M-INJ-001,2026-03-08,223.9,73.1,10.0,66.6,45.3,
WO-7735,Injection Molding,IM-001,M-INJ-001,2026-03-08,222.9,69.1,11.6,67.7,45.0,
WO-7736,Injection Molding,IM-001,M-INJ-001,2026-03-09,223.3,77.5,11.7,65.0,44.4,
WO-7737,Injection Molding,IM-001,M-INJ-001,2026-03-09,224.5,66.9,11.1,65.3,50.3,
WO-7738,Injection Molding,IM-001,M-INJ-001,2026-03-10,222.7,75.6,9.8,63.8,39.8,
WO-7739,Injection Molding,IM-001,M-INJ-001,2026-03-11,227.9,67.7,10.6,65.6,43.8,
WO-7740,Injection Molding,IM-001,M-INJ-001,2026-03-12,225.3,70.2,10.3,63.5,43.8,
WO-7741,Injection Molding,IM-001,M-INJ-001,2026-03-13,228.2,69.4,9.3,61.1,45.6,
WO-7742,  Injection Molding  ,IM-001,M-INJ-001,2026-03-13,221.1,71.3,12.8,73.0,46.5,
WO-7743,Injection Molding,IM-001,M-INJ-001,2026-03-14,220.2,70.0,10.1,68.4,49.2,
WO-7744,Injection Molding,IM-001,M-INJ-001,2026-03-14,227.0,69.2,10.3,62.5,50.1,
WO-7745,Injection Molding,IM-001,M-INJ-001,2026-03-15,225.8,70.0,11.0,65.3,43.2,
WO-7746,Injection Molding,IM-001,M-INJ-001,2026-03-16,221.3,66.3,12.3,65.7,46.1,
WO-7747,Injection Molding,IM-001,M-INJ-001,2026-03-16,221.3,70.5,11.5,63.0,45.5,
WO-7748,Injection Molding,IM-001,M-INJ-001,2026-03-17,227.0,73.0,11.1,65.9,46.1,
WO-7749,Injection Molding,IM-001,M-INJ-001,2026-03-18,224.4,69.3,8.7,59.1,47.5,
WO-7750,Injection Molding,IM-001,M-INJ-001,2026-03-18,225.7,73.0,13.7,72.3,45.2,
WO-7751,Injection Molding,IM-001,M-INJ-001,2026-03-19,223.5,71.1,9.4,69.9,43.2,
WO-7752,Injection Molding,IM-001,M-INJ-001,2026-03-19,223.9,66.0,10.8,63.8,44.2,
WO-7753,Injection Molding,IM-001,M-INJ-001,2026-03-20,222.4,73.4,10.9,67.0,48.6,
WO-7754,Injection Molding,IM-001,M-INJ-001,2026-03-20,227.5,71.2,9.0,66.0,46.5,
WO-7755,Injection Molding,IM-001,M-INJ-001,2026-03-21,223.3,69.4,9.7,66.2,48.4,
WO-7756,Injection Molding,IM-001,M-INJ-001,2026-03-22,227.4,66.4,11.8,62.4,43.7,
WO-7757,Injection Molding,IM-001,M-INJ-001,2026-03-23,222.3,69.4,9.9,62.4,49.0,
WO-7758,Injection Molding,IM-001,M-INJ-001,2026-03-23,224.9,67.0,10.0,69.3,50.0,
WO-7759,Injection Molding,IM-001,M-INJ-001,2026-03-24,225.3,74.1,11.8,70.1,40.6,
WO-7760,Injection Molding,IM-001,M-INJ-001,2026-03-25,226.5,72.9,10.3,64.1,44.9,
WO-7761,injection molding,IM-001,M-INJ-001,2026-03-25,223.9,69.6,11.4,64.3,44.1,
WO-7762,Injection Molding,IM-001,M-INJ-001,2026-03-26,225.9,67.7,11.2,53.3,46.7,
WO-7763,Injection Molding,IM-001,M-INJ-001,2026-03-27,225.9,68.5,10.2,68.8,41.4,
WO-7764,Injection Molding,IM-001,M-INJ-001,2026-03-28,226.7,76.1,9.2,68.7,46.7,
WO-7765,Injection Molding,IM-001,M-INJ-001,2026-03-28,225.9,70.4,12.3,64.7,54.1,
WO-7766,Injection Molding,IM-001,M-INJ-001,2026-03-29,226.5,71.8,9.9,65.6,47.6,
WO-7767,Injection Molding,IM-001,M-INJ-001,2026-03-29,222.4,74.5,11.5,68.2,43.5,
WO-7768,Injection Molding,IM-001,M-INJ-001,2026-03-30,227.2,72.7,9.7,61.7,45.8,
WO-7769,Injection Molding,IM-001,M-INJ-001,2026-03-31,226.4,71.1,11.2,66.0,45.5,
WO-7770,Injection Molding,IM-001,M-INJ-001,2026-03-31,224.7,69.2,9.9,63.5,49.9,
WO-7771,Injection Molding,IM-001,M-INJ-001,2026-04-01,224.4,70.3,11.5,70.6,46.8,
WO-7772,Injection Molding,IM-001,M-INJ-001,2026-04-02,229.6,73.1,10.2,60.5,44.0,
WO-7773,Injection Molding,IM-001,M-INJ-001,2026-04-03,225.7,72.0,10.4,68.2,45.8,
WO-7774,Injection Molding,IM-001,M-INJ-001,2026-04-03,224.6,66.0,11.4,72.0,46.4,
WO-7775,Injection Molding,IM-001,M-INJ-001,2026-04-04,228.9,71.8,10.6,64.1,48.5,
WO-7776,INJECTION MOLDING,IM-001,M-INJ-001,2026-04-05,225.7,67.4,10.8,58.6,39.4,
WO-7777,Injection Molding,IM-001,M-INJ-001,2026-04-05,225.9,68.3,12.5,61.2,37.4,
WO-7778,Injection Molding,IM-001,M-INJ-001,2026-04-06,223.9,65.4,8.0,57.6,48.0,
WO-7779,INJECTION MOLDING,IM-001,M-INJ-001,2026-04-06,229.6,68.4,10.8,65.7,42.0,
WO-7780,Injection Molding,IM-001,M-INJ-001,2026-04-07,224.2,69.0,9.7,61.9,50.3,
WO-7781,Injection Molding,IM-001,M-INJ-001,2026-04-08,226.4,70.7,10.4,65.6,44.6,
WO-7782,Injection Molding,IM-001,M-INJ-001,2026-04-09,224.5,68.2,8.7,71.2,43.2,
WO-7783,Injection Molding,IM-001,M-INJ-001,2026-04-09,223.8,69.0,11.4,57.3,49.3,
WO-7784,Injection Molding,IM-001,M-INJ-001,2026-04-10,222.1,67.0,12.5,64.0,45.0,
WO-7785,Injection Molding,IM-001,M-INJ-001,2026-04-10,223.0,68.1,8.7,65.8,43.7,
WO-7786,injection molding,IM-001,M-INJ-001,2026-04-11,225.5,65.0,11.0,56.2,40.9,
WO-7787,INJECTION MOLDING,IM-001,M-INJ-001,2026-04-11,225.2,65.7,11.6,64.4,43.4,
WO-7788,Injection Molding,IM-001,M-INJ-001,2026-04-12,224.3,71.6,13.0,72.3,42.8,
WO-7789,Injection Molding,IM-001,M-INJ-001,2026-04-12,227.4,69.3,10.4,60.7,44.7,
WO-7790,Injection Molding,IM-001,M-INJ-001,2026-04-13,223.3,67.8,11.2,62.0,40.4,
WO-7791,Injection Molding,IM-001,M-INJ-001,2026-04-14,223.2,64.8,9.6,71.0,40.6,
WO-7792,Injection Molding,IM-001,M-INJ-001,2026-04-15,226.0,73.0,10.3,71.4,48.1,
WO-7793,Injection Molding,IM-001,M-INJ-001,2026-04-15,227.7,67.4,9.9,74.3,40.9,
WO-7794,Injection Molding,IM-001,M-INJ-001,2026-04-16,222.2,66.1,10.9,67.2,44.8,
WO-7795,Injection Molding,IM-001,M-INJ-001,2026-04-17,223.6,69.8,11.9,65.5,51.1,
WO-7796,Injection Molding,IM-001,M-INJ-001,2026-04-17,227.1,62.4,12.1,64.7,44.2,
WO-7797,Injection Molding,IM-001,M-INJ-001,2026-04-17,224.0,74.7,11.5,65.3,45.8,
WO-7798,Injection Molding,IM-001,M-INJ-001,2026-04-18,224.7,69.2,11.6,67.0,45.3,
WO-7799,Injection Molding,IM-001,M-INJ-001,2026-04-19,225.0,69.0,11.0,54.1,46.1,
WO-7800,Injection Molding,IM-001,M-INJ-001,2026-04-19,224.0,69.0,9.0,55.4,45.5,
WO-7801,Injection Molding,IM-001,M-INJ-001,2026-04-20,224.3,70.8,10.4,67.7,48.1,
WO-7802,Injection Molding,IM-001,M-INJ-001,2026-04-20,224.2,72.8,11.1,64.5,41.9,
WO-7803,injection molding,IM-001,M-INJ-001,2026-04-21,226.4,80.6,10.9,69.5,44.8,
WO-7804,Injection Molding,IM-001,M-INJ-001,2026-04-22,222.9,66.4,12.0,64.5,46.6,
WO-7805,Injection Molding,IM-001,M-INJ-001,2026-04-23,225.5,72.9,10.6,68.4,46.2,
WO-7806,  Injection Molding  ,IM-001,M-INJ-001,2026-04-23,221.9,71.0,11.3,67.7,47.8,
WO-7807,Injection Molding,IM-001,M-INJ-001,2026-04-24,224.3,66.4,10.9,65.1,46.8,
WO-7808,Injection Molding,IM-001,M-INJ-001,2026-04-24,224.3,69.1,11.2,70.6,45.9,
WO-7809,Injection Molding,IM-001,M-INJ-001,2026-04-25,229.1,74.7,12.4,65.9,40.4,
WO-7810,Injection Molding,IM-001,M-INJ-001,2026-04-25,224.8,77.8,8.4,64.2,47.0,
WO-7811,Injection Molding,IM-001,M-INJ-001,2026-04-26,225.9,67.5,8.4,71.7,45.0,
WO-7812,Injection Molding,IM-001,M-INJ-001,2026-04-26,225.7,72.4,10.8,70.7,45.4,
WO-7813,INJECTION MOLDING,IM-001,M-INJ-001,2026-04-27,227.4,68.5,11.0,65.7,38.6,
WO-7814,Injection Molding,IM-001,M-INJ-001,2026-04-28,225.1,68.4,10.2,80.6,46.0,
WO-7815,Injection Molding,IM-001,M-INJ-001,2026-04-28,224.3,73.4,11.8,74.9,44.5,
WO-7816,Injection Molding,IM-001,M-INJ-001,2026-04-29,224.9,73.1,12.1,64.8,42.8,
WO-7817,Injection Molding,IM-001,M-INJ-001,2026-04-30,225.0,68.6,13.2,66.3,52.5,
WO-7818,Injection Molding,IM-001,M-INJ-001,2026-04-30,224.2,73.4,12.3,66.0,43.3,
WO-7819,Injection Molding,IM-001,M-INJ-001,2026-05-01,224.0,76.1,13.1,61.7,46.7,
WO-7820,Injection Molding,IM-001,M-INJ-001,2026-05-01,227.1,69.9,8.9,64.5,45.4,
WO-7821,Injection Molding,IM-001,M-INJ-001,2026-05-02,226.1,71.8,9.4,73.0,43.8,
WO-7822,Injection Molding,IM-001,M-INJ-001,2026-05-03,225.7,66.0,12.7,62.4,45.9,
WO-7823,Injection Molding,IM-001,M-INJ-001,2026-05-03,226.4,71.8,10.6,61.8,46.0,
WO-7824,Injection Molding,IM-001,M-INJ-001,2026-05-04,225.2,71.4,10.1,59.4,41.8,
WO-7825,Injection Molding,IM-001,M-INJ-001,2026-05-04,226.9,65.4,11.1,67.9,44.1,
WO-7826,Injection Molding,IM-001,M-INJ-001,2026-05-05,225.3,74.4,12.2,74.0,44.2,
WO-7827,Injection Molding,IM-001,M-INJ-001,2026-05-05,221.3,73.4,10.1,62.3,43.9,
WO-7828,Injection Molding,IM-001,M-INJ-001,2026-05-06,226.4,69.9,11.0,62.1,48.2,
WO-7829,Injection Molding,IM-001,M-INJ-001,2026-05-07,223.2,67.5,11.5,60.5,44.5,
WO-7830,Injection Molding,IM-001,M-INJ-001,2026-05-07,224.6,74.5,11.4,61.2,46.3,
WO-7831,Injection Molding,IM-001,M-INJ-001,2026-05-07,223.2,66.2,10.3,58.6,46.0,
WO-7832,Injection Molding,IM-001,M-INJ-001,2026-05-08,223.2,79.2,11.5,57.9,42.9,
WO-7833,Injection Molding,IM-001,M-INJ-001,2026-05-09,226.8,71.7,10.7,67.8,48.6,
WO-7834,Injection Molding,IM-001,M-INJ-001,2026-05-09,225.3,72.2,11.9,72.5,44.4,
WO-7835,Injection Molding,IM-001,M-INJ-001,2026-05-10,227.5,71.1,9.8,69.9,46.4,
WO-7836,Injection Molding,IM-001,M-INJ-001,2026-05-10,223.0,61.9,10.7,62.1,52.1,
WO-7837,Injection Molding,IM-001,M-INJ-001,2026-05-11,225.9,70.4,10.0,66.5,45.5,
WO-7838,injection molding,IM-001,M-INJ-001,2026-05-12,224.1,65.0,12.8,59.9,42.0,
WO-7839,Injection Molding,IM-001,M-INJ-001,2026-05-12,225.7,73.5,12.1,66.5,45.3,
WO-7840,Injection Molding,IM-001,M-INJ-001,2026-05-13,224.4,71.8,10.8,59.3,47.1,
WO-7841,Injection Molding,IM-001,M-INJ-001,2026-05-14,223.7,70.5,11.0,69.6,51.1,
WO-7842,Injection Molding,IM-001,M-INJ-001,2026-05-15,223.3,76.0,11.4,69.5,46.4,
WO-7843,Injection Molding,IM-001,M-INJ-001,2026-05-16,225.5,65.4,9.9,72.5,41.0,
WO-7844,Injection Molding,IM-001,M-INJ-001,2026-05-16,227.3,65.8,13.0,72.2,45.8,
WO-7845,Injection Molding,IM-001,M-INJ-001,2026-05-17,222.9,72.5,9.7,63.1,42.5,
WO-7846,Injection Molding,IM-001,M-INJ-001,2026-05-18,224.4,71.9,10.7,68.7,50.8,
WO-7847,Injection Molding,IM-001,M-INJ-001,2026-05-19,226.8,64.8,12.8,62.2,44.5,
WO-7848,INJECTION MOLDING,IM-001,M-INJ-001,2026-05-19,224.2,74.3,12.7,62.3,42.5,
WO-7849,INJECTION MOLDING,IM-001,M-INJ-001,2026-05-20,224.0,65.3,10.6,65.5,43.2,
WO-7850,Injection Molding,IM-001,M-INJ-001,2026-05-21,222.8,66.2,9.8,70.4,45.9,
WO-7851,Injection Molding,IM-001,M-INJ-001,2026-05-22,225.6,76.3,12.5,61.9,43.5,
WO-7852,Injection Molding,IM-001,M-INJ-001,2026-05-23,227.4,64.0,11.0,64.0,48.0,
WO-7853,Injection Molding,IM-001,M-INJ-001,2026-05-23,228.2,65.0,10.0,68.9,48.3,
WO-7854,Injection Molding,IM-001,M-INJ-001,2026-05-24,226.1,65.0,12.0,56.1,46.4,
WO-7855,Injection Molding,IM-001,M-INJ-001,2026-05-25,227.2,77.4,7.8,58.2,45.4,
WO-7856,Injection Molding,IM-001,M-INJ-001,2026-05-25,225.1,72.9,12.2,73.2,49.4,
WO-7857,Injection Molding,IM-001,M-INJ-001,2026-05-26,225.7,65.2,10.2,67.9,45.8,
WO-7858,Injection Molding,IM-001,M-INJ-001,2026-05-27,225.9,77.1,10.6,65.2,37.6,
WO-7859,Injection Molding,IM-001,M-INJ-001,2026-05-28,222.5,73.1,11.3,54.8,48.8,
WO-7860,Injection Molding,IM-001,M-INJ-001,2026-05-28,226.4,70.7,8.5,63.7,45.0,
WO-7861,injection molding,IM-001,M-INJ-001,2026-05-29,221.5,66.7,9.2,74.9,45.1,
WO-7862,Injection Molding,IM-001,M-INJ-001,2026-05-30,221.9,80.1,12.1,71.7,44.8,
WO-7863,Injection Molding,IM-001,M-INJ-001,2026-05-30,224.8,63.6,11.2,65.7,45.1,
WO-7864,Injection Molding,IM-001,M-INJ-001,2026-05-31,228.0,69.6,10.2,67.2,46.1,
WO-7865,Injection Molding,IM-001,M-INJ-001,2026-05-31,227.2,71.2,11.5,62.8,46.9,
WO-7866,Injection Molding,IM-001,M-INJ-001,2026-06-01,224.4,66.1,10.0,64.1,46.2,
WO-7867,Injection Molding,IM-001,M-INJ-001,2026-06-02,227.3,72.2,12.8,67.2,37.5,
WO-7868,Injection Molding,IM-001,M-INJ-001,2026-06-02,225.2,72.0,13.2,73.5,49.0,
WO-7869,Injection Molding,IM-001,M-INJ-001,2026-06-03,223.9,68.0,10.8,66.8,45.8,
WO-7870,Injection Molding,IM-001,M-INJ-001,2026-06-04,224.8,61.5,10.5,58.6,41.6,
WO-7871,Injection Molding,IM-001,M-INJ-001,2026-06-05,226.6,68.3,9.5,65.0,43.0,
