PrintLot,BottleLot,SourceBottleWorkOrder,WorkOrder,ProductionDate,Shift,MachineId,PrintToolId,BottleId,ColorCount,ColorsUsed,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-SK-M-SOP-007-2197,LOTE-M-SOP-007-2197,WO-1370,WO-12534,2026-03-14,shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-002, COR-004, COR-007",3353,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-03-15 22:08:38.986,—,Carlos Mendes
LOTE-SK-M-SOP-001-2198,LOTE-M-SOP-001-2198,WO-1371,WO-12535,2026-03-15,Shift 1,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-007,6521,L,200,0,0,7,7,Approved,Approved,Approved - First Pass,2026-03-16 10:38:04.777,—,Ana Silva
LOTE-SK-M-SOP-007-2201,LOTE-M-SOP-007-2201,WO-1375,WO-12536,2026-03-17,Shift 2,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-001,8500,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-03-19 03:13:24.109,—,Ana Silva
LOTE-SK-M-SOP-007-2204,LOTE-M-SOP-007-2204,WO-1381,WO-12537,2026-03-22,Shift 1,SS-002,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-003,6703,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-03-23 08:05:00.201,—,Carlos Mendes
LOTE-SK-M-SOP-001-2205,LOTE-M-SOP-001-2205,WO-1382,WO-12538,2026-03-23,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,10847,M,315,1,1,4,6,Approved,Approved,Approved - Released on Deviation,2026-03-24 15:03:27.551,—,Carlos Mendes
LOTE-SK-M-SOP-007-2210,LOTE-M-SOP-007-2210,WO-1392,WO-12546,2026-03-29,shift 1,SS-002,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-004,7086,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-03-30 20:44:22.366,—,Carlos Mendes
LOTE-SK-M-SOP-007-2214,LOTE-M-SOP-007-2214,WO-1400,WO-12552,2026-04-04,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-004,15108,M,315,1,2,14,17,Rejected,Rejected,Rejected - Scrapped,2026-04-06 01:43:53.694,Adhesion:1(Re=1),Ana Silva
LOTE-SK-M-SOP-007-2217,LOTE-M-SOP-007-2217,WO-1405,WO-12554,2026-04-08,Shift 1,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-005,6414,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-04-09 16:26:50.728,—,Ana Silva
LOTE-SK-M-SOP-001-2218,LOTE-M-SOP-001-2218,WO-1406,WO-12555,2026-04-08,SHIFT 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,9381,L,200,0,0,5,5,Approved,Approved,Approved - First Pass,2026-04-09 12:49:44.082,—,Ana Silva
LOTE-SK-M-SOP-001-2223,LOTE-M-SOP-001-2223,WO-1414,WO-12559,2026-04-13,SHIFT 2,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-005,2472,L,200,0,5,6,11,Approved,Approved,Approved - First Pass,2026-04-14 16:55:02.795,—,Elena Santos
LOTE-SK-M-SOP-007-2224,LOTE-M-SOP-007-2224,WO-1417,WO-12562,2026-04-15,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-004,13561,M,315,0,1,2,3,Approved,Approved,Approved - First Pass,2026-04-16 16:02:36.455,—,Carlos Mendes
LOTE-SK-M-SOP-001-2225,LOTE-M-SOP-001-2225,WO-1418,WO-12563,2026-04-17,Shift 3,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-002,4920,L,200,1,0,1,2,Rejected,Rejected,Rejected - Scrapped,2026-04-17 19:12:06.685,Cure:1(Re=1),Elena Santos
LOTE-SK-M-SOP-007-2226,LOTE-M-SOP-007-2226,WO-1420,WO-12565,2026-04-17,Shift 2,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-006, COR-005",12522,M,315,0,1,2,3,Approved,Approved,Approved - First Pass,2026-04-19 11:17:56.202,—,Beatriz Costa
LOTE-SK-M-SOP-001-2229,LOTE-M-SOP-001-2229,WO-1424,WO-12568,2026-04-21,Shift 2,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-003,3707,L,200,0,1,4,5,Approved,Approved,Approved - First Pass,2026-04-22 14:21:37.707,—,Elena Santos
LOTE-SK-M-SOP-007-2230,LOTE-M-SOP-007-2230,WO-1427,WO-12571,2026-04-23,Shift 2,SS-002,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-002,16443,M,315,1,2,2,5,Approved,Approved,Approved - Reworked,2026-04-24 13:22:08.204,—,Ana Silva
LOTE-SK-M-SOP-007-2231,LOTE-M-SOP-007-2231,WO-1428,WO-12572,2026-04-24,Shift 2,SS-001,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-005,8715,L,200,0,0,3,3,Approved,Approved,Approved - First Pass,2026-04-25 19:08:36.307,—,Elena Santos
LOTE-SK-M-SOP-001-2232,LOTE-M-SOP-001-2232,WO-1431,WO-12575,2026-04-26,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-002,13062,M,315,1,2,11,14,Rejected,Approved,Approved - Released on Deviation,2026-04-27 12:00:35.048,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2233,LOTE-M-SOP-007-2233,WO-1434,WO-12578,2026-04-28,  Shift 2  ,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-001,9292,L,200,0,1,10,11,Approved,Approved,Approved - First Pass,2026-04-30 05:55:40.534,—,Beatriz Costa
LOTE-SK-M-SOP-007-2236,LOTE-M-SOP-007-2236,WO-1438,WO-12579,2026-05-01,Shift 1,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-008,3471,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-05-02 16:05:22.052,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2237,LOTE-M-SOP-007-2237,WO-1439,WO-12580,2026-05-02,Shift 1,SS-002,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-006,6848,L,200,0,0,3,3,Approved,Approved,Approved - First Pass,2026-05-03 18:41:22.339,—,Elena Santos
LOTE-SK-M-SOP-007-2238,LOTE-M-SOP-007-2238,WO-1440,WO-12581,2026-05-03,Shift 3,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-002,3685,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-05-04 08:36:50.509,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2240,LOTE-M-SOP-007-2240,WO-1442,WO-12582,2026-05-04,Shift 3,SS-002,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-007,3005,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-05-05 04:34:40.389,—,Ana Silva
LOTE-SK-M-SOP-007-2243,LOTE-M-SOP-007-2243,WO-1450,WO-12584,2026-05-10,Shift 3,SS-002,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-004,9166,L,200,0,0,6,6,Approved,Approved,Approved - First Pass,2026-05-11 05:46:36.838,—,Carlos Mendes
LOTE-SK-M-SOP-007-2244,LOTE-M-SOP-007-2244,WO-1453,WO-12587,2026-05-11,Shift 2,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-007,8916,L,200,0,1,2,3,Approved,Approved,Approved - First Pass,2026-05-12 11:05:17.082,—,Elena Santos
LOTE-SK-M-SOP-007-2245,LOTE-M-SOP-007-2245,WO-1454,WO-12588,2026-05-12,Shift 2,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-004,2533,L,200,0,0,4,4,Approved,Approved,Approved - First Pass,2026-05-13 16:30:09.087,—,Elena Santos
LOTE-SK-M-SOP-001-2246,LOTE-M-SOP-001-2246,WO-1456,WO-12590,2026-05-13,Shift 3,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-008,4542,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-05-15 09:41:00.510,—,Ana Silva
LOTE-SK-M-SOP-001-2247,LOTE-M-SOP-001-2247,WO-1457,WO-12591,2026-05-15,Shift 3,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-002,11419,M,315,0,1,9,10,Approved,Approved,Approved - First Pass,2026-05-16 09:00:27.920,—,Ana Silva
LOTE-SK-M-SOP-007-2248,LOTE-M-SOP-007-2248,WO-1459,WO-12593,2026-05-15,Shift 3,SS-002,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-007,3369,L,200,1,0,1,2,Rejected,Approved,Approved - Reworked,2026-05-16 21:27:52.517,—,Ana Silva
LOTE-SK-M-SOP-001-2249,LOTE-M-SOP-001-2249,WO-1460,WO-12594,2026-05-17,Shift 3,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-007,6039,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-05-17 17:25:04.394,—,Carlos Mendes
LOTE-SK-M-SOP-007-2250,LOTE-M-SOP-007-2250,WO-1461,WO-12595,2026-05-17,Shift 2,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-002, COR-003, COR-007",6849,L,200,0,0,5,5,Approved,Approved,Approved - First Pass,2026-05-19 02:16:34.482,—,Ana Silva
LOTE-SK-M-SOP-001-2253,LOTE-M-SOP-001-2253,WO-1469,WO-12601,2026-05-22,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,21099,M,315,0,1,12,13,Approved,Approved,Approved - First Pass,2026-05-23 22:00:57.592,—,Carlos Mendes
LOTE-SK-M-SOP-007-2255,LOTE-M-SOP-007-2255,WO-1471,WO-12602,2026-05-24,shift 1,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-006,5722,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-05-25 09:09:27.065,—,Diogo Ferreira
LOTE-SK-M-SOP-001-2256,LOTE-M-SOP-001-2256,WO-1473,WO-12604,2026-05-26,Shift 3,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,8030,L,200,1,0,8,9,Approved,Rejected,Rejected - Scrapped,2026-05-27 00:37:40.845,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2257,LOTE-M-SOP-007-2257,WO-1475,WO-12606,2026-05-28,Shift 3,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-006,12672,M,315,0,0,2,2,Approved,Approved,Approved - First Pass,2026-05-29 03:46:36.348,—,Beatriz Costa
LOTE-SK-M-SOP-007-2258,LOTE-M-SOP-007-2258,WO-1477,WO-12608,2026-05-29,Shift 2,SS-002,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-004, COR-007, COR-002",13292,M,315,0,1,12,13,Approved,Approved,Approved - First Pass,2026-05-30 15:49:40.954,—,Beatriz Costa
LOTE-SK-M-SOP-007-2260,LOTE-M-SOP-007-2260,WO-1479,WO-12609,2026-05-30,Shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-008, COR-003, COR-001",12436,M,315,0,1,4,5,Approved,Approved,Approved - First Pass,2026-06-01 09:38:17.408,—,Beatriz Costa
LOTE-SK-M-SOP-001-2261,LOTE-M-SOP-001-2261,WO-1483,WO-12613,2026-06-02,SHIFT 3,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-007,13784,M,315,1,0,2,3,Rejected,Rejected,Rejected - Scrapped,2026-06-02 19:51:27.677,Cure:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-007-2263,LOTE-M-SOP-007-2263,WO-1486,WO-12614,2026-06-03,Shift 2,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-001,6497,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-06-05 02:00:24.351,—,Ana Silva
LOTE-SK-M-SOP-007-2264,LOTE-M-SOP-007-2264,WO-1488,WO-12616,2026-06-05,Shift 1,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-006, COR-004, COR-001",11624,M,315,0,0,12,12,Approved,Approved,Approved - First Pass,2026-06-06 12:29:47.169,—,Ana Silva
LOTE-SK-M-SOP-001-2267,LOTE-M-SOP-001-2267,WO-1493,WO-12621,2026-06-08,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-004,3199,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-06-09 20:27:15.447,—,Beatriz Costa
LOTE-SK-M-SOP-007-2270,LOTE-M-SOP-007-2270,WO-1500,WO-12623,2026-06-13,Shift 2,SS-001,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-007,3802,L,200,0,0,3,3,Approved,Approved,Approved - First Pass,2026-06-15 01:52:11.213,—,Ana Silva
LOTE-SK-M-SOP-001-2271,LOTE-M-SOP-001-2271,WO-1502,WO-12625,2026-06-14,Shift 1,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-005,12005,M,315,0,4,6,10,Approved,Approved,Approved - First Pass,2026-06-15 17:34:21.687,—,Beatriz Costa
LOTE-SK-M-SOP-001-2273,LOTE-M-SOP-001-2273,WO-1504,WO-12626,2026-06-15,SHIFT 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,3003,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-06-16 14:46:33.193,—,Elena Santos
LOTE-SK-M-SOP-001-2275,LOTE-M-SOP-001-2275,WO-1506,WO-12627,2026-06-16,Shift 3,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,2642,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-06-17 17:24:35.575,—,Elena Santos
LOTE-SK-M-SOP-001-2277,LOTE-M-SOP-001-2277,WO-1509,WO-12630,2026-06-18,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-007,14741,M,315,0,0,4,4,Approved,Approved,Approved - First Pass,2026-06-19 20:25:19.148,—,Elena Santos
LOTE-SK-M-SOP-001-2279,LOTE-M-SOP-001-2279,WO-1511,WO-12631,2026-06-20,Shift 3,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-001,4265,L,200,0,0,5,5,Approved,Approved,Approved - First Pass,2026-06-20 17:32:01.315,—,Ana Silva
LOTE-SK-M-SOP-007-2280,LOTE-M-SOP-007-2280,WO-1514,WO-12634,2026-06-22,Shift 2,SS-002,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-007,17574,M,315,1,2,2,5,Approved,Rejected,Rejected - Scrapped,2026-06-23 15:13:34.498,—,Elena Santos
LOTE-SK-M-SOP-001-2282,LOTE-M-SOP-001-2282,WO-1518,WO-12638,2026-06-24,Shift 1,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-001,8543,L,200,1,1,7,9,Approved,Rejected,Rejected - Scrapped,2026-06-25 16:26:02.462,—,Ana Silva
LOTE-SK-M-SOP-001-2283,LOTE-M-SOP-001-2283,WO-1519,WO-12639,2026-06-24,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-007,2056,L,200,0,1,5,6,Approved,Approved,Approved - First Pass,2026-06-25 22:32:40.543,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2288,LOTE-M-SOP-007-2288,WO-1528,WO-12640,2026-07-01,Shift 3,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-002,11035,M,315,0,0,0,0,Approved,Approved,Approved - First Pass,2026-07-02 16:11:58.002,—,Elena Santos
LOTE-SK-M-SOP-007-2290,LOTE-M-SOP-007-2290,WO-1530,WO-12641,2026-07-02,Shift 2,SS-001,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-007,5777,L,200,0,0,5,5,Approved,Approved,Approved - First Pass,2026-07-03 18:17:20.599,—,Carlos Mendes
LOTE-SK-M-SOP-001-2292,LOTE-M-SOP-001-2292,WO-1532,WO-12642,2026-07-04,Shift 1,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-002,6824,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-07-05 04:24:16.285,—,Carlos Mendes
LOTE-SK-M-SOP-007-2294,LOTE-M-SOP-007-2294,WO-1537,WO-12647,2026-07-06,shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-001,10690,M,315,1,1,9,11,Approved,Approved,Approved - Released on Deviation,2026-07-07 20:40:11.355,—,Carlos Mendes
LOTE-SK-M-SOP-007-2296,LOTE-M-SOP-007-2296,WO-1540,WO-12649,2026-07-09,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-006,23010,M,315,1,1,5,7,Rejected,Rejected,Rejected - Scrapped,2026-07-10 22:49:54.550,Adhesion:1(Re=1),Ana Silva
LOTE-SK-M-SOP-007-2297,LOTE-M-SOP-007-2297,WO-1543,WO-12652,2026-07-11,Shift 1,SS-001,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-008,10166,M,315,1,1,7,9,Approved,Approved,Approved - Released on Deviation,2026-07-12 09:40:15.766,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2304,LOTE-M-SOP-007-2304,WO-1557,WO-12658,2026-07-20,Shift 1,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-008,2362,L,200,0,0,5,5,Approved,Approved,Approved - First Pass,2026-07-20 23:20:59.586,—,Ana Silva
LOTE-SK-M-SOP-001-2306,LOTE-M-SOP-001-2306,WO-1561,WO-12659,2026-07-21,Shift 2,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-002,5974,L,200,0,0,7,7,Approved,Approved,Approved - First Pass,2026-07-22 18:46:16.063,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2308,LOTE-M-SOP-007-2308,WO-1565,WO-12660,2026-07-25,Shift 3,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-001,4932,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-07-25 21:41:50.328,—,Carlos Mendes
LOTE-SK-M-SOP-001-2309,LOTE-M-SOP-001-2309,WO-1567,WO-12662,2026-07-26,SHIFT 2,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-001,8630,L,200,0,0,8,8,Approved,Approved,Approved - First Pass,2026-07-27 10:19:02.969,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2310,LOTE-M-SOP-007-2310,WO-1568,WO-12663,2026-07-27,Shift 2,SS-002,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-005,6708,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-07-28 15:29:37.895,—,Ana Silva
LOTE-SK-M-SOP-007-2311,LOTE-M-SOP-007-2311,WO-1569,WO-12664,2026-07-27,Shift 1,SS-002,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-004, COR-007, COR-006",7129,L,200,0,0,7,7,Approved,Approved,Approved - First Pass,2026-07-28 17:21:08.348,—,Carlos Mendes
LOTE-SK-M-SOP-007-2312,LOTE-M-SOP-007-2312,WO-1572,WO-12667,2026-07-29,Shift 2,SS-002,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-004,15797,M,315,0,0,13,13,Approved,Approved,Approved - First Pass,2026-07-30 03:52:50.307,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2313,LOTE-M-SOP-007-2313,WO-1575,WO-12670,2026-07-31,Shift 3,SS-001,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-005,23278,M,315,0,0,9,9,Approved,Approved,Approved - First Pass,2026-08-01 03:06:18.586,—,Elena Santos
LOTE-SK-M-SOP-007-2315,LOTE-M-SOP-007-2315,WO-1579,WO-12674,2026-08-03,Shift 1,SS-002,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-007, COR-001, COR-003",9561,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-08-04 08:57:51.248,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2318,LOTE-M-SOP-007-2318,WO-1586,WO-12677,2026-08-07,Shift 1,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-005, COR-001, COR-004",12390,M,315,0,0,2,2,Approved,Approved,Approved - First Pass,2026-08-08 06:50:05.134,—,Carlos Mendes
LOTE-SK-M-SOP-001-2320,LOTE-M-SOP-001-2320,WO-1589,WO-12680,2026-08-09,Shift 1,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-002,4003,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-08-10 02:34:32.005,—,Diogo Ferreira
LOTE-SK-M-SOP-001-2322,LOTE-M-SOP-001-2322,WO-1593,WO-12682,2026-08-12,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,7554,L,200,0,0,7,7,Approved,Approved,Approved - First Pass,2026-08-13 16:56:26.610,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2324,LOTE-M-SOP-007-2324,WO-1596,WO-12685,2026-08-13,Shift 2,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-007,4833,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-08-14 15:34:52.965,—,Ana Silva
LOTE-SK-M-SOP-007-2325,LOTE-M-SOP-007-2325,WO-1597,WO-12686,2026-08-14,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-002,9895,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-08-15 13:33:04.618,—,Ana Silva
LOTE-SK-M-SOP-007-2328,LOTE-M-SOP-007-2328,WO-1602,WO-12690,2026-08-18,Shift 3,SS-002,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-004, COR-006, COR-003",17008,M,315,0,4,12,16,Approved,Approved,Approved - First Pass,2026-08-18 14:59:59.552,—,Elena Santos
LOTE-SK-M-SOP-007-2334,LOTE-M-SOP-007-2334,WO-1610,WO-12693,2026-08-24,Shift 2,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-005,6997,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-08-25 22:34:42.472,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2335,LOTE-M-SOP-007-2335,WO-1612,WO-12695,2026-08-25,Shift 2,SS-002,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-005,10348,M,315,0,0,2,2,Approved,Approved,Approved - First Pass,2026-08-26 21:51:58.081,—,Ana Silva
LOTE-SK-M-SOP-001-2337,LOTE-M-SOP-001-2337,WO-1615,WO-12698,2026-08-27,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-007,3628,L,200,0,3,2,5,Approved,Approved,Approved - First Pass,2026-08-28 19:36:31.402,—,Beatriz Costa
LOTE-SK-M-SOP-007-2338,LOTE-M-SOP-007-2338,WO-1617,WO-12700,2026-08-29,  Shift 3  ,SS-002,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-007,15874,M,315,1,0,9,10,Approved,Rejected,Rejected - Scrapped,2026-08-30 08:06:25.926,—,Ana Silva
LOTE-SK-M-SOP-007-2339,LOTE-M-SOP-007-2339,WO-1619,WO-12702,2026-08-30,Shift 1,SS-001,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-006,10851,M,315,1,0,13,14,Rejected,Rejected,Rejected - Scrapped,2026-08-31 10:40:50.303,Cure:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-007-2342,LOTE-M-SOP-007-2342,WO-1626,WO-12706,2026-09-03,Shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-001, COR-006, COR-005",6986,L,200,0,2,1,3,Approved,Approved,Approved - First Pass,2026-09-04 00:04:10.824,—,Diogo Ferreira
LOTE-SK-M-SOP-001-2343,LOTE-M-SOP-001-2343,WO-1627,WO-12707,2026-09-04,Shift 2,SS-002,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-006,1988,L,200,0,0,4,4,Approved,Approved,Approved - First Pass,2026-09-05 18:15:56.949,—,Diogo Ferreira
LOTE-SK-M-SOP-007-2353,LOTE-M-SOP-007-2353,WO-1643,WO-12718,2026-09-15,Shift 3,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-004,15838,M,315,0,1,5,6,Approved,Approved,Approved - First Pass,2026-09-15 18:38:36.452,—,Elena Santos
LOTE-SK-M-SOP-007-2356,LOTE-M-SOP-007-2356,WO-1648,WO-12719,2026-09-18,SHIFT 1,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-007, COR-008, COR-005",6001,L,200,0,0,3,3,Approved,Approved,Approved - First Pass,2026-09-19 06:09:13.506,—,Elena Santos
LOTE-SK-M-SOP-007-2358,LOTE-M-SOP-007-2358,WO-1652,WO-12721,2026-09-20,Shift 1,SS-002,SK-FR-007-PP-350-1C,FR-007-PP-350,1,COR-004,6140,L,200,0,1,1,2,Approved,Approved,Approved - First Pass,2026-09-21 13:21:17.080,—,Carlos Mendes
LOTE-SK-M-SOP-007-2359,LOTE-M-SOP-007-2359,WO-1654,WO-12723,2026-09-22,Shift 3,SS-002,SK-FR-007-PETG-350-1C,FR-007-PETG-350,1,COR-006,12763,M,315,1,1,9,11,Approved,Rejected,Rejected - Scrapped,2026-09-23 01:51:23.700,—,Elena Santos
LOTE-SK-M-SOP-007-2362,LOTE-M-SOP-007-2362,WO-1660,WO-12726,2026-09-27,Shift 3,SS-001,SK-FR-007-rPET-350-1C,FR-007-rPET-350,1,COR-008,17335,M,315,2,1,2,5,Rejected,Rejected,Rejected - Scrapped,2026-09-27 21:48:02.705,Adhesion:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-007-2363,LOTE-M-SOP-007-2363,WO-1661,WO-12727,2026-09-27,Shift 3,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-002, COR-006, COR-005",6538,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-09-27 23:37:01.476,—,Carlos Mendes
LOTE-SK-M-SOP-007-2366,LOTE-M-SOP-007-2366,WO-1668,WO-12728,2026-10-01,Shift 2,SS-001,SK-FR-007-HDPE-350-3C,FR-007-HDPE-350,3,"COR-008, COR-004, COR-006",8121,L,200,0,0,3,3,Approved,Approved,Approved - First Pass,2026-10-02 23:37:01.189,—,Beatriz Costa
LOTE-SK-M-SOP-001-2368,LOTE-M-SOP-001-2368,WO-1673,WO-12733,2026-10-05,Shift 3,SS-001,SK-FR-001-HDPE-300-1C,FR-001-HDPE-300,1,COR-008,20279,M,315,0,1,9,10,Approved,Approved,Approved - First Pass,2026-10-07 03:06:12.511,—,Diogo Ferreira
