Date,Process,MachineId,ToolId,WorkOrder,PlannedQty,StartTime,EndTime,PlannedHours,ProductId
2025-11-19,Blow Molding,ISBM-001,M-SOP-001,WO-1208,7117,16:06:45,03:03:45,10.95,FR-001-HDPE-300
2025-11-20,Blow Molding,ISBM-001,M-SOP-001,WO-1209,8118,03:57:10,16:26:34,12.49,FR-001-rPET-300
2025-11-20,Blow Molding,ISBM-001,M-SOP-001,WO-1210,5700,17:36:08,02:22:20,8.77,FR-001-rPET-300
2025-11-21,Blow Molding,ISBM-001,M-SOP-001,WO-1211,7975,04:05:32,16:21:44,12.27,FR-001-rPET-300
2025-11-21,Blow Molding,ISBM-001,M-SOP-001,WO-1212,13708,17:08:33,14:13:57,21.09,FR-001-rPET-300
2025-11-22,Blow Molding,ISBM-001,M-SOP-001,WO-1213,12473,17:11:59,12:23:23,19.19,FR-001-rPET-300
2025-11-23,Blow Molding,ISBM-001,M-SOP-007,WO-1214,12148,14:37:36,09:19:00,18.69,FR-007-PVC-350
2025-11-24,Blow Molding,ISBM-001,M-SOP-001,WO-1215,9249,12:10:21,02:24:09,14.23,FR-001-rPET-300
2025-11-25,Blow Molding,ISBM-001,M-SOP-007,WO-1216,4342,07:07:51,13:48:39,6.68,FR-007-PVC-350
2025-11-25,Blow Molding,ISBM-001,M-SOP-001,WO-1217,7221,15:06:49,02:13:25,11.11,FR-001-rPET-300
2025-11-26,Blow Molding,ISBM-001,M-SOP-001,WO-1218,9893,07:02:24,22:15:36,15.22,FR-001-HDPE-300
2025-11-26,Blow Molding,ISBM-001,M-SOP-001,WO-1219,6961,23:22:02,10:04:38,10.71,FR-001-HDPE-300
2025-11-27,Blow Molding,ISBM-001,M-SOP-001,WO-1220,13832,11:37:11,08:53:59,21.28,FR-001-HDPE-300
2025-11-28,Blow Molding,ISBM-001,M-SOP-001,WO-1221,11641,09:36:28,03:31:04,17.91,FR-001-HDPE-300
2025-11-29,Blow Molding,ISBM-001,M-SOP-001,WO-1222,8001,09:26:58,21:45:34,12.31,FR-001-HDPE-300
2025-11-29,Blow Molding,ISBM-001,M-SOP-001,WO-1223,8040,22:39:48,11:02:00,12.37,FR-001-HDPE-300
2025-11-30,Blow Molding,ISBM-001,M-SOP-001,WO-1224,9756,15:28:18,06:28:54,15.01,FR-001-rPET-300
2025-12-01,Blow Molding,ISBM-001,M-SOP-001,WO-1225,8170,09:29:11,22:03:23,12.57,FR-001-rPET-300
2025-12-02,Blow Molding,ISBM-001,M-SOP-007,WO-1226,10010,02:10:07,17:34:07,15.4,FR-007-PVC-350
2025-12-02,BLOW MOLDING,ISBM-001,M-SOP-007,WO-1227,10159,19:15:11,10:52:59,15.63,FR-007-PVC-350
2025-12-03,Blow Molding,ISBM-001,M-SOP-007,WO-1228,9535,15:38:33,06:18:45,14.67,FR-007-PVC-350
2025-12-04,Blow Molding,ISBM-001,M-SOP-001,WO-1229,10894,09:29:32,02:15:08,16.76,FR-001-HDPE-300
2025-12-05,Blow Molding,ISBM-001,M-SOP-001,WO-1230,7254,04:17:29,15:27:05,11.16,FR-001-HDPE-300
2025-12-05,Blow Molding,ISBM-001,M-SOP-007,WO-1231,12460,18:52:10,14:02:22,19.17,FR-007-rPET-350
2025-12-06,Blow Molding,ISBM-001,M-SOP-007,WO-1232,10029,16:14:35,07:40:23,15.43,FR-007-rPET-350
2025-12-07,Blow Molding,ISBM-001,M-SOP-007,WO-1233,9737,08:37:24,23:36:12,14.98,FR-007-HDPE-350
2025-12-08,Blow Molding,ISBM-001,M-SOP-007,WO-1234,11524,00:37:41,18:21:29,17.73,FR-007-HDPE-350
2025-12-08,Blow Molding,ISBM-001,M-SOP-007,WO-1235,10159,21:16:39,12:54:27,15.63,FR-007-HDPE-350
2025-12-09,Blow Molding,ISBM-001,M-SOP-007,WO-1236,11258,15:28:58,08:48:10,17.32,FR-007-PVC-350
2025-12-10,Blow Molding,ISBM-001,M-SOP-007,WO-1237,11706,09:56:43,03:57:19,18.01,FR-007-PVC-350
2025-12-11,Blow Molding,ISBM-001,M-SOP-007,WO-1238,9477,04:43:32,19:18:20,14.58,FR-007-PVC-350
2025-12-11,Blow Molding,ISBM-001,M-SOP-001,WO-1239,8684,21:30:11,10:51:47,13.36,FR-001-HDPE-PCR-300
2025-12-12,Blow Molding,ISBM-001,M-SOP-007,WO-1240,13026,13:44:48,09:47:12,20.04,FR-007-PP-350
2025-12-13,Blow Molding,ISBM-001,M-SOP-007,WO-1241,7410,10:40:37,22:04:37,11.4,FR-007-PP-350
2025-12-14,BLOW MOLDING,ISBM-001,M-SOP-001,WO-1242,7644,00:13:05,11:58:41,11.76,FR-001-HDPE-PCR-300
2025-12-14,Blow Molding,ISBM-001,M-SOP-001,WO-1243,7189,12:42:34,23:46:10,11.06,FR-001-HDPE-300
2025-12-15,Blow Molding,ISBM-001,M-SOP-007,WO-1244,7169,04:12:21,15:14:09,11.03,FR-007-PVC-350
2025-12-15,Blow Molding,ISBM-001,M-SOP-001,WO-1245,6298,16:07:17,01:48:41,9.69,FR-001-rPET-300
2025-12-16,Blow Molding,ISBM-001,M-SOP-001,WO-1246,6942,04:33:48,15:14:36,10.68,FR-001-rPET-300
2025-12-16,Blow Molding,ISBM-001,M-SOP-001,WO-1247,7696,17:26:51,05:17:15,11.84,FR-001-rPET-300
2025-12-17,Blow Molding,ISBM-001,M-SOP-007,WO-1248,7312,06:57:49,18:12:49,11.25,FR-007-PVC-350
2025-12-17,Blow Molding,ISBM-001,M-SOP-007,WO-1249,7377,22:41:47,10:02:47,11.35,FR-007-PVC-350
2025-12-18,Blow Molding,ISBM-001,M-SOP-007,WO-1250,11583,11:23:35,05:12:47,17.82,FR-007-PP-PCR-350
2025-12-19,  Blow Molding  ,ISBM-001,M-SOP-007,WO-1251,8255,08:01:30,20:43:30,12.7,FR-007-PP-PCR-350
2025-12-19,Blow Molding,ISBM-001,M-SOP-007,WO-1252,13299,21:22:13,17:49:49,20.46,FR-007-PP-PCR-350
2025-12-20,Blow Molding,ISBM-001,M-SOP-001,WO-1253,9880,20:33:57,11:45:57,15.2,FR-001-HDPE-300
2025-12-21,Blow Molding,ISBM-001,M-SOP-001,WO-1254,13448,13:16:41,09:58:05,20.69,FR-001-HDPE-300
2025-12-22,Blow Molding,ISBM-001,M-SOP-007,WO-1255,7520,10:44:57,22:19:09,11.57,FR-007-PP-PCR-350
2025-12-22,Blow Molding,ISBM-001,M-SOP-007,WO-1256,9178,22:30:49,12:38:01,14.12,FR-007-PP-PCR-350
2025-12-23,Blow Molding,ISBM-001,M-SOP-001,WO-1257,5830,14:28:44,23:26:56,8.97,FR-001-HDPE-PCR-300
2025-12-24,Blow Molding,ISBM-001,M-SOP-001,WO-1258,10894,00:49:13,17:34:49,16.76,FR-001-HDPE-PCR-300
2025-12-24,Blow Molding,ISBM-001,M-SOP-001,WO-1259,11524,18:10:08,11:53:56,17.73,FR-001-HDPE-PCR-300
2025-12-25,Blow Molding,ISBM-001,M-SOP-001,WO-1260,13565,13:50:45,10:42:57,20.87,FR-001-HDPE-300
2025-12-26,Blow Molding,ISBM-001,M-SOP-001,WO-1261,10484,11:38:03,03:45:51,16.13,FR-001-HDPE-PCR-300
2025-12-27,Blow Molding,ISBM-001,M-SOP-001,WO-1262,5960,05:11:39,14:21:51,9.17,FR-001-HDPE-PCR-300
2025-12-27,Blow Molding,ISBM-001,M-SOP-007,WO-1263,12720,16:54:07,12:28:19,19.57,FR-007-PVC-350
2025-12-28,Blow Molding,ISBM-001,M-SOP-007,WO-1264,10185,13:17:54,04:58:06,15.67,FR-007-PVC-350
2025-12-29,blow molding,ISBM-001,M-SOP-001,WO-1265,6539,08:23:23,18:26:59,10.06,FR-001-rPET-300
2025-12-29,Blow Molding,ISBM-001,M-SOP-001,WO-1266,12694,18:58:15,14:30:03,19.53,FR-001-rPET-300
2025-12-30,Blow Molding,ISBM-001,M-SOP-001,WO-1267,9373,18:37:45,09:02:57,14.42,FR-001-rPET-300
2025-12-31,Blow Molding,ISBM-001,M-SOP-001,WO-1268,9574,13:09:31,03:53:19,14.73,FR-001-HDPE-300
2026-01-01,Blow Molding,ISBM-001,M-SOP-001,WO-1269,11225,07:06:51,00:23:03,17.27,FR-001-HDPE-300
2026-01-02,Blow Molding,ISBM-001,M-SOP-007,WO-1270,5642,07:06:12,15:47:00,8.68,FR-007-PVC-350
2026-01-02,Blow Molding,ISBM-001,M-SOP-007,WO-1271,9626,16:40:27,07:29:03,14.81,FR-007-PVC-350
2026-01-03,Blow Molding,ISBM-001,M-SOP-007,WO-1272,9022,09:21:38,23:14:26,13.88,FR-007-PVC-350
2026-01-04,Blow Molding,ISBM-001,M-SOP-007,WO-1273,8261,03:35:58,16:18:34,12.71,FR-007-PVC-350
2026-01-04,Blow Molding,ISBM-001,M-SOP-007,WO-1274,4543,17:41:28,00:40:52,6.99,FR-007-PVC-350
2026-01-05,Blow Molding,ISBM-001,M-SOP-007,WO-1275,8008,02:12:08,14:31:20,12.32,FR-007-HDPE-PCR-350
2026-01-05,Blow Molding,ISBM-001,M-SOP-001,WO-1276,10458,18:50:16,10:55:40,16.09,FR-001-HDPE-PCR-300
2026-01-06,Blow Molding,ISBM-001,M-SOP-001,WO-1277,8008,13:24:24,01:43:36,12.32,FR-001-HDPE-PCR-300
2026-01-07,Blow Molding,ISBM-001,M-SOP-001,WO-1278,11641,02:43:25,20:38:01,17.91,FR-001-HDPE-300
2026-01-08,Blow Molding,ISBM-001,M-SOP-001,WO-1279,11466,00:25:26,18:03:50,17.64,FR-001-HDPE-300
2026-01-08,Blow Molding,ISBM-001,M-SOP-001,WO-1280,12239,22:10:27,17:00:15,18.83,FR-001-HDPE-300
2026-01-09,Blow Molding,ISBM-001,M-SOP-001,WO-1281,12116,18:19:21,12:57:45,18.64,FR-001-HDPE-300
2026-01-10,Blow Molding,ISBM-001,M-SOP-001,WO-1282,11530,15:35:00,09:19:24,17.74,FR-001-HDPE-PCR-300
2026-01-11,Blow Molding,ISBM-001,M-SOP-001,WO-1283,10744,11:08:46,03:40:34,16.53,FR-001-HDPE-PCR-300
2026-01-12,Blow Molding,ISBM-001,M-SOP-007,WO-1284,8879,08:50:20,22:29:56,13.66,FR-007-PP-PCR-350
2026-01-13,Blow Molding,ISBM-001,M-SOP-007,WO-1285,6480,03:07:56,13:06:08,9.97,FR-007-PP-PCR-350
2026-01-13,Blow Molding,ISBM-001,M-SOP-001,WO-1286,8768,15:09:54,04:39:18,13.49,FR-001-HDPE-300
2026-01-14,Blow Molding,ISBM-001,M-SOP-001,WO-1287,7247,06:37:21,17:46:21,11.15,FR-001-HDPE-300
2026-01-14,  Blow Molding  ,ISBM-001,M-SOP-001,WO-1288,13416,19:49:03,16:27:27,20.64,FR-001-HDPE-300
2026-01-15,Blow Molding,ISBM-001,M-SOP-007,WO-1289,5700,19:42:00,04:28:12,8.77,FR-007-PP-350
2026-01-16,Blow Molding,ISBM-001,M-SOP-007,WO-1290,10445,07:52:36,23:56:48,16.07,FR-007-PP-350
2026-01-17,Blow Molding,ISBM-001,M-SOP-007,WO-1291,9802,00:38:39,15:43:27,15.08,FR-007-HDPE-PCR-350
2026-01-17,Blow Molding,ISBM-001,M-SOP-007,WO-1292,9704,15:57:19,06:53:07,14.93,FR-007-HDPE-PCR-350
2026-01-18,Blow Molding,ISBM-001,M-SOP-007,WO-1293,9308,07:06:39,21:25:51,14.32,FR-007-HDPE-PCR-350
2026-01-19,Blow Molding,ISBM-001,M-SOP-001,WO-1294,7865,01:12:22,13:18:22,12.1,FR-001-rPET-300
2026-01-19,Blow Molding,ISBM-001,M-SOP-001,WO-1295,11466,16:39:35,10:17:59,17.64,FR-001-rPET-300
2026-01-20,Blow Molding,ISBM-001,M-SOP-001,WO-1296,13117,15:42:34,11:53:22,20.18,FR-001-HDPE-PCR-300
2026-01-21,Blow Molding,ISBM-001,M-SOP-001,WO-1297,6812,15:21:52,01:50:40,10.48,FR-001-HDPE-PCR-300
2026-01-22,blow molding,ISBM-001,M-SOP-001,WO-1298,10348,05:47:54,21:43:06,15.92,FR-001-HDPE-PCR-300
2026-01-23,Blow Molding,ISBM-001,M-SOP-007,WO-1299,8261,01:36:09,14:18:45,12.71,FR-007-PP-350
2026-01-23,Blow Molding,ISBM-001,M-SOP-007,WO-1300,8222,19:40:32,08:19:32,12.65,FR-007-PP-PCR-350
2026-01-24,Blow Molding,ISBM-001,M-SOP-007,WO-1301,8970,13:01:08,02:49:08,13.8,FR-007-PP-PCR-350
2026-01-25,Blow Molding,ISBM-001,M-SOP-001,WO-1302,8937,09:37:22,23:22:22,13.75,FR-001-rPET-300
2026-01-26,Blow Molding,ISBM-001,M-SOP-001,WO-1303,8404,01:51:01,14:46:49,12.93,FR-001-rPET-300
2026-01-26,  Blow Molding  ,ISBM-001,M-SOP-001,WO-1304,10153,18:09:22,09:46:34,15.62,FR-001-rPET-300
2026-01-27,Blow Molding,ISBM-001,M-SOP-007,WO-1305,7741,13:45:17,01:39:53,11.91,FR-007-HDPE-PCR-350
2026-01-28,Blow Molding,ISBM-001,M-SOP-001,WO-1306,10146,03:25:08,19:01:44,15.61,FR-001-HDPE-PCR-300
2026-01-28,Blow Molding,ISBM-001,M-SOP-001,WO-1307,11186,22:07:20,15:19:56,17.21,FR-001-HDPE-PCR-300
2026-01-29,Blow Molding,ISBM-001,M-SOP-001,WO-1308,11245,15:46:49,09:04:49,17.3,FR-001-HDPE-PCR-300
2026-01-30,Blow Molding,ISBM-001,M-SOP-001,WO-1309,9782,12:59:45,04:02:45,15.05,FR-001-HDPE-300
2026-01-31,Blow Molding,ISBM-001,M-SOP-001,WO-1310,13663,06:43:53,03:45:05,21.02,FR-001-HDPE-300
2026-02-01,BLOW MOLDING,ISBM-001,M-SOP-007,WO-1311,10250,08:11:08,23:57:20,15.77,FR-007-rPET-350
2026-02-02,Blow Molding,ISBM-001,M-SOP-007,WO-1312,8190,02:01:31,14:37:31,12.6,FR-007-PETG-350
2026-02-02,Blow Molding,ISBM-001,M-SOP-007,WO-1313,6415,16:57:10,02:49:22,9.87,FR-007-PETG-350
2026-02-03,Blow Molding,ISBM-001,M-SOP-007,WO-1314,6525,11:26:59,21:29:23,10.04,FR-007-PETG-350
2026-02-03,Blow Molding,ISBM-001,M-SOP-007,WO-1315,8339,23:14:20,12:04:08,12.83,FR-007-PVC-350
2026-02-04,Blow Molding,ISBM-001,M-SOP-007,WO-1316,9002,14:18:16,04:09:16,13.85,FR-007-PVC-350
2026-02-05,Blow Molding,ISBM-001,M-SOP-007,WO-1317,12863,05:01:58,00:49:22,19.79,FR-007-PVC-350
2026-02-06,Blow Molding,ISBM-001,M-SOP-007,WO-1318,8203,02:17:39,14:54:51,12.62,FR-007-HDPE-350
2026-02-06,Blow Molding,ISBM-001,M-SOP-007,WO-1319,8333,15:30:27,04:19:39,12.82,FR-007-HDPE-350
2026-02-07,Blow Molding,ISBM-001,M-SOP-001,WO-1320,10309,06:59:21,22:50:57,15.86,FR-001-rPET-300
2026-02-08,blow molding,ISBM-001,M-SOP-001,WO-1321,8638,01:27:09,14:44:33,13.29,FR-001-HDPE-PCR-300
2026-02-08,Blow Molding,ISBM-001,M-SOP-001,WO-1322,9152,15:06:59,05:11:47,14.08,FR-001-HDPE-PCR-300
2026-02-09,Blow Molding,ISBM-001,M-SOP-007,WO-1323,7358,07:40:29,18:59:41,11.32,FR-007-PVC-350
2026-02-09,Blow Molding,ISBM-001,M-SOP-007,WO-1324,6240,20:50:50,06:26:50,9.6,FR-007-PVC-350
2026-02-10,Blow Molding,ISBM-001,M-SOP-007,WO-1325,7117,12:41:13,23:38:13,10.95,FR-007-PVC-350
2026-02-11,Blow Molding,ISBM-001,M-SOP-001,WO-1326,9938,06:21:31,21:38:55,15.29,FR-001-HDPE-300
2026-02-12,Blow Molding,ISBM-001,M-SOP-007,WO-1327,9087,01:07:23,15:06:11,13.98,FR-007-PP-PCR-350
2026-02-12,Blow Molding,ISBM-001,M-SOP-007,WO-1328,7741,16:57:06,04:51:42,11.91,FR-007-PP-PCR-350
2026-02-13,blow molding,ISBM-001,M-SOP-001,WO-1329,10302,06:52:32,22:43:32,15.85,FR-001-HDPE-PCR-300
2026-02-14,Blow Molding,ISBM-001,M-SOP-001,WO-1330,7761,04:27:11,16:23:35,11.94,FR-001-HDPE-PCR-300
2026-02-14,Blow Molding,ISBM-001,M-SOP-007,WO-1331,9535,18:28:58,09:09:10,14.67,FR-007-PP-PCR-350
2026-02-15,Blow Molding,ISBM-001,M-SOP-007,WO-1332,8567,11:23:37,00:34:25,13.18,FR-007-PP-PCR-350
2026-02-16,  Blow Molding  ,ISBM-001,M-SOP-007,WO-1333,9022,01:17:49,15:10:37,13.88,FR-007-PP-PCR-350
2026-02-16,Blow Molding,ISBM-001,M-SOP-007,WO-1334,10224,17:47:46,09:31:34,15.73,FR-007-PP-PCR-350
2026-02-17,Blow Molding,ISBM-001,M-SOP-007,WO-1335,8203,10:55:03,23:32:15,12.62,FR-007-PP-PCR-350
2026-02-18,Blow Molding,ISBM-001,M-SOP-007,WO-1336,9535,02:14:56,16:55:08,14.67,FR-007-PETG-350
2026-02-18,  Blow Molding  ,ISBM-001,M-SOP-007,WO-1337,5856,19:01:56,04:02:32,9.01,FR-007-PETG-350
2026-02-19,BLOW MOLDING,ISBM-001,M-SOP-007,WO-1338,9106,06:45:08,20:45:44,14.01,FR-007-PETG-350
2026-02-19,Blow Molding,ISBM-001,M-SOP-001,WO-1339,12772,22:10:52,17:49:52,19.65,FR-001-HDPE-300
2026-02-20,Blow Molding,ISBM-001,M-SOP-001,WO-1340,9483,19:54:12,10:29:36,14.59,FR-001-HDPE-300
2026-02-21,  Blow Molding  ,ISBM-001,M-SOP-007,WO-1341,4498,15:17:26,22:12:38,6.92,FR-007-HDPE-350
2026-02-22,Blow Molding,ISBM-001,M-SOP-001,WO-1342,9854,00:10:39,15:20:15,15.16,FR-001-HDPE-300
2026-02-22,Blow Molding,ISBM-001,M-SOP-001,WO-1343,7572,19:37:02,07:16:02,11.65,FR-001-rPET-300
2026-02-23,Blow Molding,ISBM-001,M-SOP-001,WO-1344,7917,09:20:35,21:31:23,12.18,FR-001-rPET-300
2026-02-23,Blow Molding,ISBM-001,M-SOP-001,WO-1345,7787,22:11:14,10:10:02,11.98,FR-001-rPET-300
2026-02-24,Blow Molding,ISBM-001,M-SOP-001,WO-1346,10659,15:40:18,08:04:18,16.4,FR-001-rPET-300
2026-02-25,  Blow Molding  ,ISBM-001,M-SOP-001,WO-1347,12532,09:21:32,04:38:20,19.28,FR-001-HDPE-PCR-300
2026-02-26,Blow Molding,ISBM-001,M-SOP-001,WO-1348,7559,06:17:42,17:55:30,11.63,FR-001-HDPE-PCR-300
2026-02-26,Blow Molding,ISBM-001,M-SOP-001,WO-1349,9048,19:57:38,09:52:50,13.92,FR-001-HDPE-PCR-300
2026-02-27,Blow Molding,ISBM-001,M-SOP-007,WO-1350,5654,21:52:57,06:34:57,8.7,FR-007-PETG-350
2026-02-28,Blow Molding,ISBM-001,M-SOP-007,WO-1351,12499,12:44:14,07:58:02,19.23,FR-007-PETG-350
2026-03-01,Blow Molding,ISBM-001,M-SOP-007,WO-1352,9119,08:58:22,23:00:10,14.03,FR-007-PETG-350
2026-03-01,BLOW MOLDING,ISBM-001,M-SOP-007,WO-1353,8541,23:20:20,12:28:44,13.14,FR-007-PP-350
2026-03-02,Blow Molding,ISBM-001,M-SOP-007,WO-1354,6084,14:19:23,23:40:59,9.36,FR-007-PP-350
2026-03-03,Blow Molding,ISBM-001,M-SOP-007,WO-1355,8638,01:27:24,14:44:48,13.29,FR-007-PP-350
2026-03-03,blow molding,ISBM-001,M-SOP-007,WO-1356,9444,15:38:00,06:09:48,14.53,FR-007-rPET-350
2026-03-04,Blow Molding,ISBM-001,M-SOP-007,WO-1357,9301,07:15:53,21:34:29,14.31,FR-007-rPET-350
2026-03-05,Blow Molding,ISBM-001,M-SOP-001,WO-1358,7891,01:02:56,13:11:20,12.14,FR-001-rPET-300
2026-03-05,Blow Molding,ISBM-001,M-SOP-001,WO-1359,8235,14:32:14,03:12:26,12.67,FR-001-rPET-300
2026-03-06,Blow Molding,ISBM-001,M-SOP-001,WO-1360,9737,04:20:32,19:19:20,14.98,FR-001-rPET-300
2026-03-07,Blow Molding,ISBM-001,M-SOP-001,WO-1361,8599,03:02:44,16:16:32,13.23,FR-001-HDPE-PCR-300
2026-03-07,Blow Molding,ISBM-001,M-SOP-001,WO-1362,11628,21:25:01,15:18:25,17.89,FR-001-HDPE-PCR-300
2026-03-08,Blow Molding,ISBM-001,M-SOP-001,WO-1363,6071,18:30:09,03:50:33,9.34,FR-001-HDPE-PCR-300
2026-03-09,Blow Molding,ISBM-001,M-SOP-001,WO-1364,8703,04:36:52,18:00:16,13.39,FR-001-rPET-300
2026-03-09,Blow Molding,ISBM-001,M-SOP-001,WO-1365,8157,19:42:01,08:15:01,12.55,FR-001-rPET-300
2026-03-10,Blow Molding,ISBM-001,M-SOP-007,WO-1366,7865,16:44:33,04:50:33,12.1,FR-007-rPET-350
2026-03-11,Blow Molding,ISBM-001,M-SOP-007,WO-1367,11641,06:15:22,00:09:58,17.91,FR-007-PETG-350
2026-03-12,Blow Molding,ISBM-001,M-SOP-007,WO-1368,12753,03:53:00,23:30:12,19.62,FR-007-PETG-350
2026-03-13,Blow Molding,ISBM-001,M-SOP-007,WO-1369,6922,00:03:20,10:42:20,10.65,FR-007-PETG-350
2026-03-13,Blow Molding,ISBM-001,M-SOP-007,WO-1370,7904,12:48:58,00:58:34,12.16,FR-007-HDPE-350
2026-03-14,Blow Molding,ISBM-001,M-SOP-001,WO-1371,8222,04:11:13,16:50:13,12.65,FR-001-HDPE-300
2026-03-14,Blow Molding,ISBM-001,M-SOP-001,WO-1372,6532,18:11:03,04:14:03,10.05,FR-001-HDPE-PCR-300
2026-03-15,Blow Molding,ISBM-001,M-SOP-007,WO-1373,10458,07:07:13,23:12:37,16.09,FR-007-PP-PCR-350
2026-03-16,Blow Molding,ISBM-001,M-SOP-007,WO-1374,8658,00:11:52,13:31:04,13.32,FR-007-PP-PCR-350
2026-03-16,Blow Molding,ISBM-001,M-SOP-007,WO-1375,13416,15:23:04,12:01:28,20.64,FR-007-PETG-350
2026-03-17,Blow Molding,ISBM-001,M-SOP-007,WO-1376,10166,12:55:01,04:33:25,15.64,FR-007-HDPE-PCR-350
2026-03-18,Blow Molding,ISBM-001,M-SOP-007,WO-1377,14046,05:53:11,03:29:47,21.61,FR-007-HDPE-PCR-350
2026-03-19,Blow Molding,ISBM-001,M-SOP-001,WO-1378,7813,04:51:02,16:52:14,12.02,FR-001-HDPE-PCR-300
2026-03-19,Blow Molding,ISBM-001,M-SOP-001,WO-1379,12870,19:26:45,15:14:45,19.8,FR-001-HDPE-PCR-300
2026-03-20,Blow Molding,ISBM-001,M-SOP-001,WO-1380,12616,16:13:23,11:37:59,19.41,FR-001-HDPE-PCR-300
2026-03-21,Blow Molding,ISBM-001,M-SOP-007,WO-1381,8307,13:45:29,02:32:17,12.78,FR-007-PETG-350
2026-03-22,Blow Molding,ISBM-001,M-SOP-001,WO-1382,11609,04:01:35,21:53:11,17.86,FR-001-HDPE-300
2026-03-22,Blow Molding,ISBM-001,M-SOP-001,WO-1383,4654,23:07:25,06:17:01,7.16,FR-001-HDPE-300
2026-03-23,Blow Molding,ISBM-001,M-SOP-001,WO-1384,10569,07:00:17,23:15:53,16.26,FR-001-HDPE-PCR-300
2026-03-23,Blow Molding,ISBM-001,M-SOP-001,WO-1385,7124,23:55:46,10:53:22,10.96,FR-001-HDPE-PCR-300
2026-03-24,Blow Molding,ISBM-001,M-SOP-001,WO-1386,10348,14:20:23,06:15:35,15.92,FR-001-rPET-300
2026-03-25,Blow Molding,ISBM-001,M-SOP-001,WO-1387,6604,07:46:56,17:56:32,10.16,FR-001-rPET-300
2026-03-25,Blow Molding,ISBM-001,M-SOP-001,WO-1388,6987,18:42:47,05:27:47,10.75,FR-001-rPET-300
2026-03-26,blow molding,ISBM-001,M-SOP-001,WO-1389,9028,07:01:42,20:55:06,13.89,FR-001-rPET-300
2026-03-26,Blow Molding,ISBM-001,M-SOP-001,WO-1390,10387,21:43:10,13:41:58,15.98,FR-001-rPET-300
2026-03-27,Blow Molding,ISBM-001,M-SOP-001,WO-1391,8866,16:21:19,05:59:43,13.64,FR-001-rPET-300
2026-03-28,Blow Molding,ISBM-001,M-SOP-007,WO-1392,10465,10:02:27,02:08:27,16.1,FR-007-rPET-350
2026-03-29,Blow Molding,ISBM-001,M-SOP-001,WO-1393,8287,04:18:31,17:03:31,12.75,FR-001-rPET-300
2026-03-29,Blow Molding,ISBM-001,M-SOP-007,WO-1394,7813,18:38:31,06:39:43,12.02,FR-007-HDPE-PCR-350
2026-03-30,Blow Molding,ISBM-001,M-SOP-007,WO-1395,13078,07:12:54,03:20:06,20.12,FR-007-HDPE-PCR-350
2026-03-31,Blow Molding,ISBM-001,M-SOP-001,WO-1396,6610,04:42:14,14:52:26,10.17,FR-001-rPET-300
2026-03-31,Blow Molding,ISBM-001,M-SOP-001,WO-1397,8885,19:21:39,09:01:51,13.67,FR-001-rPET-300
2026-04-01,Blow Molding,ISBM-001,M-SOP-001,WO-1398,7384,15:39:04,03:00:40,11.36,FR-001-rPET-300
2026-04-02,BLOW MOLDING,ISBM-001,M-SOP-007,WO-1399,12038,07:03:06,01:34:18,18.52,FR-007-rPET-350
2026-04-03,Blow Molding,ISBM-001,M-SOP-007,WO-1400,9061,03:10:56,17:07:20,13.94,FR-007-rPET-350
2026-04-03,BLOW MOLDING,ISBM-001,M-SOP-001,WO-1401,8573,19:46:19,08:57:43,13.19,FR-001-rPET-300
2026-04-04,Blow Molding,ISBM-001,M-SOP-007,WO-1402,8508,12:10:30,01:15:54,13.09,FR-007-HDPE-PCR-350
2026-04-05,Blow Molding,ISBM-001,M-SOP-007,WO-1403,11446,03:37:33,21:14:09,17.61,FR-007-HDPE-PCR-350
2026-04-05,Blow Molding,ISBM-001,M-SOP-007,WO-1404,9438,23:55:42,14:26:54,14.52,FR-007-HDPE-PCR-350
2026-04-06,Blow Molding,ISBM-001,M-SOP-007,WO-1405,9048,15:35:58,05:31:10,13.92,FR-007-PETG-350
2026-04-07,blow molding,ISBM-001,M-SOP-001,WO-1406,12811,07:39:48,03:22:24,19.71,FR-001-HDPE-300
2026-04-08,Blow Molding,ISBM-001,M-SOP-001,WO-1407,7293,06:06:15,17:19:27,11.22,FR-001-rPET-300
2026-04-08,Blow Molding,ISBM-001,M-SOP-001,WO-1408,7390,17:45:07,05:07:19,11.37,FR-001-rPET-300
2026-04-09,Blow Molding,ISBM-001,M-SOP-001,WO-1409,4920,13:35:37,21:09:49,7.57,FR-001-HDPE-PCR-300
2026-04-09,Blow Molding,ISBM-001,M-SOP-001,WO-1410,7722,23:47:51,11:40:39,11.88,FR-001-HDPE-PCR-300
2026-04-10,Blow Molding,ISBM-001,M-SOP-001,WO-1411,7436,12:04:01,23:30:25,11.44,FR-001-HDPE-PCR-300
2026-04-11,Blow Molding,ISBM-001,M-SOP-001,WO-1412,7676,01:28:59,13:17:35,11.81,FR-001-HDPE-PCR-300
2026-04-11,Blow Molding,ISBM-001,M-SOP-001,WO-1413,6948,17:09:26,03:50:50,10.69,FR-001-HDPE-300
2026-04-12,blow molding,ISBM-001,M-SOP-001,WO-1414,9165,07:49:32,21:55:32,14.1,FR-001-HDPE-300
2026-04-13,Blow Molding,ISBM-001,M-SOP-007,WO-1415,8866,02:16:40,15:55:04,13.64,FR-007-PP-350
2026-04-13,Blow Molding,ISBM-001,M-SOP-007,WO-1416,8099,16:54:45,05:22:21,12.46,FR-007-PP-350
