ProductBatch,WorkOrder,ProductionDate,Shift,MachineId,MoldId,CapId,Material,CapType,Characteristic,Class,AQL,Standard,InspectionLevel,LotSize,CodeLetter,SampleSize,AcceptanceNumber,RejectionNumber,DefectsFound,LotDecision,InspectionDateTime,Inspector
LOTE-M-INJ-001-5481,WO-7390,2025-07-21,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,20490,M,315,14,15,2,Approved,2025-07-21 22:27:14.844,Ana Silva
LOTE-M-INJ-001-5481,WO-7390,2025-07-21,SHIFT 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,20490,M,315,14,15,2,Approved,2025-07-21 21:48:41.779,Elena Santos
LOTE-M-INJ-001-5481,WO-7391,2025-07-22,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,9609,L,200,0,1,0,Approved,2025-07-22 02:53:07.341,Elena Santos
LOTE-M-INJ-001-5481,WO-7391,2025-07-22,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,9609,L,200,0,1,0,Approved,2025-07-22 04:09:49.905,Carlos Mendes
LOTE-M-INJ-001-5481,WO-7391,2025-07-22,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,9609,L,200,5,6,0,Approved,2025-07-22 06:16:30.976,Carlos Mendes
LOTE-M-INJ-001-5481,WO-7391,2025-07-22,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,9609,L,200,10,11,2,Approved,2025-07-22 07:55:09.593,Beatriz Costa
LOTE-M-INJ-001-5481,WO-7391,2025-07-22,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,9609,L,200,10,11,2,Approved,2025-07-22 18:02:31.452,Ana Silva
LOTE-M-INJ-001-5481,WO-7392,2025-07-22,shift 2,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,7256,L,200,0,1,0,Approved,2025-07-22 22:40:10.914,Ana Silva
LOTE-M-INJ-001-5481,WO-7392,2025-07-22,Shift 2,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,7256,L,200,0,1,0,Approved,2025-07-23 05:19:13.332,Elena Santos
LOTE-M-INJ-001-5481,WO-7392,2025-07-22,Shift 2,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,7256,L,200,5,6,0,Approved,2025-07-23 03:02:58.062,Carlos Mendes
LOTE-M-INJ-001-5481,WO-7392,2025-07-22,Shift 2,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,7256,L,200,10,11,3,Approved,2025-07-23 00:54:20.616,Diogo Ferreira
LOTE-M-INJ-001-5482,WO-7393,2025-07-23,Shift 1,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,14135,M,315,0,1,0,Approved,2025-07-23 11:07:52.083,Elena Santos
LOTE-M-INJ-001-5482,WO-7393,2025-07-23,Shift 1,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,14135,M,315,7,8,1,Approved,2025-07-23 17:30:18.333,Diogo Ferreira
LOTE-M-INJ-001-5482,WO-7393,2025-07-23,Shift 1,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,14135,M,315,14,15,3,Approved,2025-07-23 08:30:02.161,Carlos Mendes
LOTE-M-INJ-001-5482,WO-7394,2025-07-23,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,18221,M,315,0,1,0,Approved,2025-07-24 11:52:58.212,Beatriz Costa
LOTE-M-INJ-001-5482,WO-7394,2025-07-23,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,18221,M,315,7,8,1,Approved,2025-07-24 01:14:37.413,Beatriz Costa
LOTE-M-INJ-001-5482,WO-7394,2025-07-23,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,18221,M,315,7,8,1,Approved,2025-07-24 01:39:43.878,Ana Silva
LOTE-M-INJ-001-5482,WO-7394,2025-07-23,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,18221,M,315,14,15,6,Approved,2025-07-24 08:57:29.673,Beatriz Costa
LOTE-M-INJ-001-5483,WO-7395,2025-07-24,Shift 2,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,15239,M,315,0,1,0,Approved,2025-07-25 04:42:09.545,Carlos Mendes
LOTE-M-INJ-001-5483,WO-7395,2025-07-24,Shift 2,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,15239,M,315,7,8,3,Approved,2025-07-24 19:03:17.458,Elena Santos
LOTE-M-INJ-001-5483,WO-7395,2025-07-24,SHIFT 2,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,15239,M,315,7,8,0,Approved,2025-07-25 06:53:33.794,Diogo Ferreira
LOTE-M-INJ-001-5483,WO-7395,2025-07-24,Shift 2,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,15239,M,315,14,15,0,Approved,2025-07-24 19:40:51.371,Ana Silva
LOTE-M-INJ-001-5483,WO-7395,2025-07-24,Shift 2,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,15239,M,315,14,15,1,Approved,2025-07-25 00:57:32.053,Elena Santos
LOTE-M-INJ-001-5483,WO-7396,2025-07-25,Shift 2,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,23858,M,315,0,1,0,Approved,2025-07-26 06:35:53.735,Diogo Ferreira
LOTE-M-INJ-001-5483,WO-7396,2025-07-25,Shift 2,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,23858,M,315,14,15,5,Approved,2025-07-26 07:47:47.480,Carlos Mendes
LOTE-M-INJ-001-5484,WO-7397,2025-07-26,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,1782,L,200,0,1,0,Approved,2025-07-26 23:48:58.452,Beatriz Costa
LOTE-M-INJ-001-5484,WO-7397,2025-07-26,SHIFT 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,1782,L,200,5,6,0,Approved,2025-07-26 21:55:00.195,Beatriz Costa
LOTE-M-INJ-001-5484,WO-7397,2025-07-26,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,1782,L,200,5,6,0,Approved,2025-07-27 00:51:26.790,Beatriz Costa
LOTE-M-INJ-001-5484,WO-7397,2025-07-26,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,1782,L,200,10,11,2,Approved,2025-07-26 18:55:51.623,Ana Silva
LOTE-M-INJ-001-5484,WO-7397,2025-07-26,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,1782,L,200,10,11,1,Approved,2025-07-26 21:11:24.419,Beatriz Costa
LOTE-M-INJ-001-5485,WO-7398,2025-07-27,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,18925,M,315,0,1,0,Approved,2025-07-27 05:51:17.968,Ana Silva
LOTE-M-INJ-001-5485,WO-7398,2025-07-27,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,18925,M,315,7,8,1,Approved,2025-07-27 06:38:55.120,Beatriz Costa
LOTE-M-INJ-001-5485,WO-7399,2025-07-28,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,12186,M,315,0,1,0,Approved,2025-07-28 06:23:14.222,Beatriz Costa
LOTE-M-INJ-001-5485,WO-7399,2025-07-28,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,12186,M,315,7,8,0,Approved,2025-07-28 05:51:57.553,Ana Silva
LOTE-M-INJ-001-5485,WO-7399,2025-07-28,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,12186,M,315,14,15,0,Approved,2025-07-28 10:40:22.802,Beatriz Costa
LOTE-M-INJ-001-5486,WO-7400,2025-07-28,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,8778,L,200,0,1,0,Approved,2025-07-29 01:28:11.978,Beatriz Costa
LOTE-M-INJ-001-5486,WO-7400,2025-07-28,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,8778,L,200,5,6,0,Approved,2025-07-29 01:48:24.697,Diogo Ferreira
LOTE-M-INJ-001-5486,WO-7400,2025-07-28,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,8778,L,200,5,6,2,Approved,2025-07-28 23:49:26.341,Carlos Mendes
LOTE-M-INJ-001-5487,WO-7401,2025-07-29,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,13601,M,315,0,1,0,Approved,2025-07-30 02:57:07.926,Elena Santos
LOTE-M-INJ-001-5487,WO-7401,2025-07-29,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,13601,M,315,7,8,2,Approved,2025-07-29 10:19:52.673,Elena Santos
LOTE-M-INJ-001-5487,WO-7401,2025-07-29,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,13601,M,315,7,8,1,Approved,2025-07-29 22:54:09.067,Ana Silva
LOTE-M-INJ-001-5487,WO-7402,2025-07-30,  Shift 1  ,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,10424,M,315,0,1,0,Approved,2025-07-30 10:56:53.326,Beatriz Costa
LOTE-M-INJ-001-5487,WO-7402,2025-07-30,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,10424,M,315,14,15,0,Approved,2025-07-30 09:04:21.610,Carlos Mendes
LOTE-M-INJ-001-5487,WO-7403,2025-07-31,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,11088,M,315,0,1,1,Rejected,2025-07-31 11:45:27.789,Carlos Mendes
LOTE-M-INJ-001-5487,WO-7403,2025-07-31,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,11088,M,315,14,15,4,Approved,2025-07-31 08:08:43.018,Ana Silva
LOTE-M-INJ-001-5487,WO-7403,2025-07-31,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,11088,M,315,14,15,1,Approved,2025-07-31 12:56:05.341,Diogo Ferreira
LOTE-M-INJ-001-5488,WO-7404,2025-07-31,Shift 2,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,19459,M,315,0,1,0,Approved,2025-08-01 06:15:37.168,Ana Silva
LOTE-M-INJ-001-5488,WO-7404,2025-07-31,Shift 2,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,19459,M,315,14,15,7,Approved,2025-08-01 01:32:17.299,Diogo Ferreira
LOTE-M-INJ-001-5488,WO-7405,2025-08-01,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,20088,M,315,0,1,0,Approved,2025-08-01 20:54:47.931,Diogo Ferreira
LOTE-M-INJ-001-5488,WO-7405,2025-08-01,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,20088,M,315,7,8,2,Approved,2025-08-01 15:37:51.572,Elena Santos
LOTE-M-INJ-001-5488,WO-7405,2025-08-01,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,20088,M,315,14,15,0,Approved,2025-08-01 14:59:13.971,Carlos Mendes
LOTE-M-INJ-001-5488,WO-7405,2025-08-01,Shift 1,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,20088,M,315,14,15,1,Approved,2025-08-01 14:01:41.960,Beatriz Costa
LOTE-M-INJ-001-5489,WO-7406,2025-08-02,Shift 3,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,14416,M,315,0,1,0,Approved,2025-08-02 06:56:47.524,Beatriz Costa
LOTE-M-INJ-001-5489,WO-7406,2025-08-02,Shift 3,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,14416,M,315,7,8,3,Approved,2025-08-02 11:12:12.990,Beatriz Costa
LOTE-M-INJ-001-5489,WO-7406,2025-08-02,Shift 3,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,14416,M,315,7,8,3,Approved,2025-08-02 11:49:11.010,Diogo Ferreira
LOTE-M-INJ-001-5489,WO-7406,2025-08-02,Shift 3,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,14416,M,315,14,15,2,Approved,2025-08-02 18:10:51.067,Diogo Ferreira
LOTE-M-INJ-001-5489,WO-7407,2025-08-02,Shift 2,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,11359,M,315,14,15,2,Approved,2025-08-02 21:05:48.914,Ana Silva
LOTE-M-INJ-001-5489,WO-7407,2025-08-02,shift 2,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,11359,M,315,14,15,5,Approved,2025-08-03 00:28:00.690,Carlos Mendes
LOTE-M-INJ-001-5490,WO-7408,2025-08-03,shift 1,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,25042,M,315,0,1,0,Approved,2025-08-03 08:06:20.514,Beatriz Costa
LOTE-M-INJ-001-5490,WO-7408,2025-08-03,Shift 1,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,25042,M,315,0,1,0,Approved,2025-08-03 15:57:52.037,Ana Silva
LOTE-M-INJ-001-5490,WO-7408,2025-08-03,Shift 1,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,25042,M,315,7,8,1,Approved,2025-08-04 00:01:27.537,Ana Silva
LOTE-M-INJ-001-5490,WO-7408,2025-08-03,Shift 1,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,25042,M,315,14,15,2,Approved,2025-08-03 09:48:30.500,Ana Silva
LOTE-M-INJ-001-5490,WO-7409,2025-08-04,Shift 3,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,21721,M,315,0,1,1,Rejected,2025-08-04 05:28:59.885,Ana Silva
LOTE-M-INJ-001-5490,WO-7409,2025-08-04,Shift 3,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,21721,M,315,7,8,1,Approved,2025-08-04 15:44:13.893,Beatriz Costa
LOTE-M-INJ-001-5490,WO-7409,2025-08-04,SHIFT 3,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,21721,M,315,7,8,2,Approved,2025-08-04 18:37:49.085,Beatriz Costa
LOTE-M-INJ-001-5490,WO-7409,2025-08-04,Shift 3,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,21721,M,315,14,15,2,Approved,2025-08-04 08:37:14.783,Elena Santos
LOTE-M-INJ-001-5491,WO-7410,2025-08-04,Shift 3,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,4995,L,200,0,1,0,Approved,2025-08-05 04:08:09.623,Diogo Ferreira
LOTE-M-INJ-001-5491,WO-7410,2025-08-04,Shift 3,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,4995,L,200,0,1,0,Approved,2025-08-05 13:01:03.446,Elena Santos
LOTE-M-INJ-001-5491,WO-7410,2025-08-04,Shift 3,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,4995,L,200,5,6,1,Approved,2025-08-05 00:28:15.012,Beatriz Costa
LOTE-M-INJ-001-5491,WO-7410,2025-08-04,Shift 3,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,4995,L,200,10,11,1,Approved,2025-08-05 09:09:35.046,Ana Silva
LOTE-M-INJ-001-5491,WO-7410,2025-08-04,Shift 3,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,4995,L,200,10,11,2,Approved,2025-08-04 23:24:38.180,Ana Silva
LOTE-M-INJ-001-5492,WO-7411,2025-08-05,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,15322,M,315,0,1,0,Approved,2025-08-06 02:52:21.794,Elena Santos
LOTE-M-INJ-001-5492,WO-7411,2025-08-05,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,15322,M,315,0,1,0,Approved,2025-08-05 17:46:00.349,Carlos Mendes
LOTE-M-INJ-001-5492,WO-7411,2025-08-05,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,15322,M,315,7,8,1,Approved,2025-08-05 18:42:16.107,Carlos Mendes
LOTE-M-INJ-001-5492,WO-7411,2025-08-05,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,15322,M,315,7,8,0,Approved,2025-08-06 01:53:46.664,Beatriz Costa
LOTE-M-INJ-001-5492,WO-7412,2025-08-06,  Shift 1  ,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,9670,L,200,5,6,0,Approved,2025-08-06 21:45:46.541,Diogo Ferreira
LOTE-M-INJ-001-5492,WO-7412,2025-08-06,  Shift 1  ,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,9670,L,200,10,11,1,Approved,2025-08-06 21:29:12.874,Ana Silva
LOTE-M-INJ-001-5492,WO-7413,2025-08-06,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,13496,M,315,7,8,2,Approved,2025-08-07 03:02:01.407,Beatriz Costa
LOTE-M-INJ-001-5493,WO-7414,2025-08-07,Shift 2,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,4120,L,200,5,6,0,Approved,2025-08-07 22:44:11.115,Ana Silva
LOTE-M-INJ-001-5493,WO-7414,2025-08-07,Shift 2,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,4120,L,200,5,6,0,Approved,2025-08-07 22:48:18.222,Ana Silva
LOTE-M-INJ-001-5494,WO-7415,2025-08-08,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,12505,M,315,0,1,1,Rejected,2025-08-08 10:23:55.952,Elena Santos
LOTE-M-INJ-001-5494,WO-7415,2025-08-08,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,12505,M,315,7,8,0,Approved,2025-08-08 01:37:32.433,Elena Santos
LOTE-M-INJ-001-5494,WO-7415,2025-08-08,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,12505,M,315,7,8,1,Approved,2025-08-08 04:55:58.850,Carlos Mendes
LOTE-M-INJ-001-5494,WO-7415,2025-08-08,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,12505,M,315,14,15,4,Approved,2025-08-08 12:41:41.732,Diogo Ferreira
LOTE-M-INJ-001-5495,WO-7416,2025-08-08,Shift 1,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,20560,M,315,0,1,0,Approved,2025-08-08 19:42:40.512,Carlos Mendes
LOTE-M-INJ-001-5495,WO-7416,2025-08-08,Shift 1,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,20560,M,315,0,1,0,Approved,2025-08-09 02:35:56.113,Carlos Mendes
LOTE-M-INJ-001-5495,WO-7416,2025-08-08,Shift 1,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,20560,M,315,7,8,2,Approved,2025-08-08 15:13:51.783,Ana Silva
LOTE-M-INJ-001-5495,WO-7416,2025-08-08,Shift 1,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,20560,M,315,7,8,0,Approved,2025-08-09 06:47:24.436,Carlos Mendes
LOTE-M-INJ-001-5496,WO-7417,2025-08-09,Shift 1,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,18459,M,315,0,1,0,Approved,2025-08-09 21:46:43.530,Elena Santos
LOTE-M-INJ-001-5496,WO-7417,2025-08-09,Shift 1,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,18459,M,315,0,1,1,Rejected,2025-08-09 08:41:18.931,Carlos Mendes
LOTE-M-INJ-001-5496,WO-7417,2025-08-09,Shift 1,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,18459,M,315,7,8,1,Approved,2025-08-09 18:58:08.136,Elena Santos
LOTE-M-INJ-001-5496,WO-7417,2025-08-09,Shift 1,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,18459,M,315,14,15,2,Approved,2025-08-09 21:37:06.449,Beatriz Costa
LOTE-M-INJ-001-5496,WO-7418,2025-08-10,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,21032,M,315,0,1,0,Approved,2025-08-10 14:01:55.540,Ana Silva
LOTE-M-INJ-001-5496,WO-7418,2025-08-10,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,21032,M,315,7,8,1,Approved,2025-08-10 01:23:40.830,Diogo Ferreira
LOTE-M-INJ-001-5496,WO-7418,2025-08-10,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,21032,M,315,7,8,2,Approved,2025-08-10 14:30:13.047,Diogo Ferreira
LOTE-M-INJ-001-5496,WO-7419,2025-08-11,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,19779,M,315,0,1,0,Approved,2025-08-11 09:52:08.553,Elena Santos
LOTE-M-INJ-001-5496,WO-7419,2025-08-11,SHIFT 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,19779,M,315,7,8,1,Approved,2025-08-11 10:54:59.955,Ana Silva
LOTE-M-INJ-001-5496,WO-7419,2025-08-11,  Shift 3  ,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,19779,M,315,7,8,1,Approved,2025-08-11 07:02:29.210,Ana Silva
LOTE-M-INJ-001-5496,WO-7419,2025-08-11,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,19779,M,315,14,15,3,Approved,2025-08-11 02:48:47.448,Elena Santos
LOTE-M-INJ-001-5496,WO-7419,2025-08-11,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,19779,M,315,14,15,4,Approved,2025-08-11 13:43:14.021,Diogo Ferreira
LOTE-M-INJ-001-5497,WO-7420,2025-08-11,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,13583,M,315,0,1,0,Approved,2025-08-12 04:29:50.547,Elena Santos
